,0,1,2,3,4
823057bc-df8a-4f4a-9da6-2f68c688a107,INDEPENDENT PETROLEUM ASSOCIATION OF AMERICA,INDEPENDENT PETROLEUM ASSOCIATION OF AMERICA,592319.00,2012-07-30T11:05:59.260000-04:00,2012
c64d2464-1e0e-4e53-859f-cb25090edf3d,AMERICAN CAPITOL GROUP,UNIVERSITY OF UTAH,,2012-10-11T10:23:44.557000-04:00,2012
7e516eac-8785-4cbe-b312-3b105dc9c8d1,DTE ENERGY,DTE ENERGY,270000.00,2012-10-12T15:25:55.897000-04:00,2012
fa15ab9f-5168-4b1f-919e-33ca51fae177,FIRSTENERGY CORP,FIRSTENERGY CORP,510000.00,2012-10-17T10:32:52.153000-04:00,2012
d50f6311-5d32-4111-96e3-173db3014f6d,TRANSPORTATION COMMUNICATIONS NATIONAL UNION/IAM (FKA TRANSPORTATION COMMUNICATI,TRANSPORTATION COMMUNICATIONS NATIONAL UNION/IAM (FKA TRANSPORTATION COMMUNICATI,230000.00,2012-10-17T12:18:03.353000-04:00,2012
0886c8cb-3901-4487-9988-ce1461dc9eb0,SIEMENS CORPORATION,SIEMENS CORPORATION,1402181.00,2012-10-17T15:46:55.810000-04:00,2012
d4787f86-c763-4b36-aa99-af9e6418bbdb,AMERICAN CAPITOL GROUP,COLORADO SCHOOL OF MINES FOUNDATION,,2012-10-18T10:25:23.943000-04:00,2012
369ea579-3aa6-469e-9203-bd23136af93a,INDEPENDENT PETROLEUM ASSOCIATION OF AMERICA,INDEPENDENT PETROLEUM ASSOCIATION OF AMERICA,87996.00,2012-10-18T11:45:17.987000-04:00,2012
0d509dfd-2f98-414d-9299-f83012fdf5f9,LEAGUE OF CONSERVATION VOTERS,LEAGUE OF CONSERVATION VOTERS,40000.00,2012-10-18T17:45:44.950000-04:00,2012
0c53c949-7cc5-4ad6-a97f-154fe7fb8917,SIERRA CLUB,SIERRA CLUB,80000.00,2012-10-18T20:48:10.857000-04:00,2012
9bd54211-ca9b-4de1-a06d-c1249246130c,EARTHJUSTICE,EARTHJUSTICE,175078.77,2012-10-19T11:45:43.853000-04:00,2012
71324a66-a068-4cec-ad77-77fb29663db0,"PROGRESS ENERGY, INC.",PROGRESS ENERGY INC,230000.00,2012-10-19T12:00:45.180000-04:00,2012
4ef2082a-a012-4c71-a3a7-a510642a10f6,"JBS COMMUNICATIONS, LLC",THE HIGH TECHNOLOGY FOUNDATION,,2012-10-21T15:47:37.217000-04:00,2012
87f3a0df-622e-4131-ab10-371d76fc46f4,THE PENNSYLVANIA STATE UNIVERSITY,PENNSYLVANIA STATE UNIVERSITY,110000.00,2012-10-22T13:56:40.880000-04:00,2012
b94f9487-3a53-429c-8017-13d60a9344ff,"K&L GATES, LLP",ACCELERGY CORPORATION,,2012-10-22T15:15:33.837000-04:00,2012
1d8148d2-dfc0-4d06-a195-cd7806528765,"SIGNAL GROUP CONSULTING, LLC",EASTMAN CHEMICAL COMPANY,,2012-10-22T15:30:32.523000-04:00,2012
785f7deb-7bb3-4183-9d63-39d6e7220ce1,"SIGNAL GROUP CONSULTING, LLC",HONEYWELL INTERNATIONAL INC.,,2012-10-22T15:44:40.257000-04:00,2012
f820e4bd-1233-4c40-951a-d07ea6e9c8a6,GENERAL ELECTRIC COMPANY (INCLUDING SUBSIDIARIES),GENERAL ELECTRIC COMPANY (INCLUDING SUBSIDIARIES),5280000.00,2012-10-22T16:19:09.890000-04:00,2012
5902abb1-e52a-49ef-bf1b-566453084b70,"NEXTERA ENERGY, INC.",NEXTERA ENERGY INC,710000.00,2012-10-22T17:45:02.990000-04:00,2012
82102fac-9222-4cd7-8f56-1ed407f15c7f,"VAN NESS FELDMAN, LLP",ARGENT MARINE COMPANIES,,2012-10-22T21:23:23.767000-04:00,2012
866f7c63-0143-4c93-b455-8c381d1aa638,CARNEGIE MELLON UNIVERSITY,CARNEGIE MELLON UNIVERSITY,85000.00,2012-10-23T13:16:48.460000-04:00,2012
05dd05ef-9fcf-4945-8d4f-7e45c0e1f6a3,EDISON INTERNATIONAL,EDISON INTERNATIONAL,476000.00,2012-10-25T11:12:06.460000-04:00,2012
2da1f404-722d-47a8-a976-38b6cd769212,INDEPENDENT PETROLEUM ASSOCIATION OF AMERICA,INDEPENDENT PETROLEUM ASSOCIATION OF AMERICA,345940.00,2012-10-31T11:10:17.813000-04:00,2012
2c1396a7-0c90-489e-ad3e-07e976ac8f14,INDEPENDENT PETROLEUM ASSOCIATION OF AMERICA,INDEPENDENT PETROLEUM ASSOCIATION OF AMERICA,334375.00,2012-10-31T11:11:19.840000-04:00,2012
047c1400-5ec8-46b7-aef6-25ef5fb74057,"PROGRESS ENERGY, INC.",PROGRESS ENERGY INC,290000.00,2012-11-06T15:19:13.563000-05:00,2012
234688e7-37f0-41a2-9165-efd9544029b4,INDEPENDENT PETROLEUM ASSOCIATION OF AMERICA,INDEPENDENT PETROLEUM ASSOCIATION OF AMERICA,334375.00,2013-01-16T13:38:21.963000-05:00,2012
730493ab-88db-4093-9fe0-ac7797d63604,FIRSTENERGY CORP,FIRSTENERGY CORP,630000.00,2013-01-16T14:24:15.480000-05:00,2012
90eb02a6-de76-4f90-81cd-c09ec454f980,TRANSPORTATION COMMUNICATIONS NATIONAL UNION/IAM (FKA TRANSPORTATION COMMUNICATI,TRANSPORTATION COMMUNICATIONS NATIONAL UNION/IAM (FKA TRANSPORTATION COMMUNICATI,240000.00,2013-01-16T15:28:56.667000-05:00,2012
cf625bc0-d182-4f1c-9e2b-3c5a2ae93637,"VAN NESS FELDMAN, LLP",ARGENT MARINE COMPANIES,,2013-01-17T12:10:50.310000-05:00,2012
0104003c-e0d8-4c80-b656-ff9803f17329,"PROGRESS ENERGY, INC.",PROGRESS ENERGY INC,300000.00,2013-01-17T15:22:54.743000-05:00,2012
bb21416b-a8ea-46cb-9cdc-f5602e337413,UNIVERSITY OF PITTSBURGH,UNIVERSITY OF PITTSBURGH,80000.00,2013-01-18T13:49:36.190000-05:00,2012
694c2d52-c4fe-4c85-8508-6c4655e3f671,AMERICAN CAPITOL GROUP,COLORADO SCHOOL OF MINES FOUNDATION,,2013-01-18T15:55:18.017000-05:00,2012
ba8e0a31-42ba-4d62-bfba-eb8feb2036bc,EARTHJUSTICE,EARTHJUSTICE,107291.01,2013-01-18T16:06:32.437000-05:00,2012
22947870-4b96-41f4-a3f5-7e6b37e2c0d3,THE PENNSYLVANIA STATE UNIVERSITY,PENNSYLVANIA STATE UNIVERSITY,110000.00,2013-01-21T11:53:37.487000-05:00,2012
ada194f3-0b64-4b19-b309-813d36c8e1c5,"K&L GATES, LLP",ACCELERGY CORPORATION,,2013-01-22T09:44:56.810000-05:00,2012
ef9b356f-21fc-4425-a27c-dedd65d6ea23,CARNEGIE MELLON UNIVERSITY,CARNEGIE MELLON UNIVERSITY,90000.00,2013-01-22T13:52:17.913000-05:00,2012
ae26e639-75b1-4377-addb-0ba4fa0d6dbe,CARNEGIE MELLON UNIVERSITY,CARNEGIE MELLON UNIVERSITY,90000.00,2013-01-22T14:22:00.073000-05:00,2012
f6c2e7e7-9881-4a8b-940d-cd873ce43c0f,INDEPENDENT PETROLEUM ASSOCIATION OF AMERICA,INDEPENDENT PETROLEUM ASSOCIATION OF AMERICA,308668.00,2013-01-22T14:23:22.607000-05:00,2012
964bb8f5-0b87-41e0-80c6-cc458c65995f,LEAGUE OF CONSERVATION VOTERS,LEAGUE OF CONSERVATION VOTERS,20000.00,2013-01-22T15:04:26.447000-05:00,2012
59b508af-dad1-40e5-9bf1-539e2cdb56e1,EDISON ELECTRIC INSTITUTE,EDISON ELECTRIC INSTITUTE,3410000.00,2013-01-22T15:09:27.087000-05:00,2012
7eec4f71-f89d-4b7e-b42c-f577322da444,"SIGNAL GROUP CONSULTING, LLC",HONEYWELL INTERNATIONAL INC.,,2013-01-22T15:24:38.003000-05:00,2012
13e4befb-d111-45c2-a221-1fdbac7db3c5,SIEMENS CORPORATION,SIEMENS CORPORATION,1275023.00,2013-01-22T15:45:14.557000-05:00,2012
85953f67-0b47-4b6c-99c4-999dbae57303,DTE ENERGY,DTE ENERGY,270000.00,2013-01-22T16:11:21.277000-05:00,2012
9143019b-b38f-4580-bad0-1a61099bb4cb,GREATER PITTSBURGH CHAMBER OF COMMERCE,GREATER PITTSBURGH CHAMBER OF COMMERCE,60000.00,2013-03-13T12:29:32.563000-04:00,2012
54457ee2-6a27-4c17-b462-cd01ade57254,GREATER PITTSBURGH CHAMBER OF COMMERCE,GREATER PITTSBURGH CHAMBER OF COMMERCE,30000.00,2013-03-13T12:35:33.390000-04:00,2012
da53e239-f470-4ed0-9cec-ea9749d84d22,FIRSTENERGY CORP,FIRSTENERGY CORP,1000000.00,2013-04-17T09:12:26.003000-04:00,2013
196903e0-5462-4aa5-ab58-9d7cf1089317,"K&L GATES, LLP",ACCELERGY CORPORATION,,2013-04-17T14:45:05.880000-04:00,2013
255399e7-a6bb-4a0a-a85a-4e1b41e115a8,DUKE ENERGY CORPORATION,DUKE ENERGY CORPORATION,1590000.00,2013-04-17T17:21:29.827000-04:00,2013
baca9d5a-e2a3-4684-a8df-4c29841043c1,AMERICAN CAPITOL GROUP,COLORADO SCHOOL OF MINES FOUNDATION,,2013-04-17T17:27:50.480000-04:00,2013
95ff69fa-8efa-4382-a7e9-de747f82e7dd,BERKSHIRE HATHAWAY ENERGY (FORMERLY MIDAMERICAN ENERGY HOLDINGS COMPANY),BERKSHIRE HATHAWAY ENERGY (FORMERLY MIDAMERICAN ENERGY HOLDINGS COMPANY),360000.00,2013-04-18T15:51:07.633000-04:00,2013
533224f0-1a72-451c-8514-5cb7e35fdf09,PUBLIC SERVICE ENTERPRISE GROUP,PUBLIC SERVICE ENTERPRISE GROUP,720000.00,2013-04-19T10:37:28.710000-04:00,2013
295a9aeb-1772-44ee-8a80-dfa282279ad2,"VAN NESS FELDMAN, LLP",ARGENT MARINE COMPANIES,,2013-04-19T12:00:31.393000-04:00,2013
33125d3f-5bfb-4a88-aaf6-09cb67e3cba7,UNIVERSITY OF PITTSBURGH,UNIVERSITY OF PITTSBURGH,70000.00,2013-04-19T13:44:28.730000-04:00,2013
82999bd5-b361-4a67-9ce3-ff287560981d,"MARCUS G. FAUST, PC",NV ENERGY,,2013-04-19T14:30:32.570000-04:00,2013
714d7912-7064-4d7b-8dc3-c60201945cf1,THE PENNSYLVANIA STATE UNIVERSITY,PENNSYLVANIA STATE UNIVERSITY,120000.00,2013-04-22T13:15:33.157000-04:00,2013
b21b87fc-700a-4e85-a916-190937eb9aff,CARNEGIE MELLON UNIVERSITY,CARNEGIE MELLON UNIVERSITY,85000.00,2013-04-22T14:50:52.617000-04:00,2013
365ceaff-01d6-458d-a5a7-ab76cc3967e0,"PEPCO HOLDINGS, INC.",PEPCO HOLDINGS INC,340000.00,2013-04-22T15:05:35.383000-04:00,2013
a9bc67e7-e672-405a-bb13-a7550981cff7,EDISON ELECTRIC INSTITUTE,EDISON ELECTRIC INSTITUTE,3160000.00,2013-04-22T15:07:57.537000-04:00,2013
fc83c88e-d7e2-453b-bd1e-e1aced1a7b2e,SIEMENS CORPORATION,SIEMENS CORPORATION,1259448.00,2013-04-22T15:37:30.447000-04:00,2013
700865b3-daa4-4803-b423-05e24a88746f,"XCEL ENERGY, INC",XCEL ENERGY INC,780000.00,2013-04-22T15:56:26.723000-04:00,2013
047b6621-fa36-4407-89cd-2b06411dd2f6,SOUTHERN COMPANY,SOUTHERN COMPANY,3760000.00,2013-04-22T17:00:55.157000-04:00,2013
f5024800-ca58-4abd-8d04-6c2056f1a476,"SIGNAL GROUP CONSULTING, LLC",HONEYWELL INTERNATIONAL INC.,,2013-04-22T17:13:04.227000-04:00,2013
c770ef66-99bb-4ab6-a631-ebed9b26cc93,"NEXTERA ENERGY, INC.",NEXTERA ENERGY INC,840000.00,2013-04-22T17:37:08.440000-04:00,2013
a9d699ba-ff67-467b-af57-8dc0839d3252,PPL CORPORATION,PPL CORPORATION,480000.00,2013-04-22T17:42:43.483000-04:00,2013
c779572a-4e73-4b3a-a5d3-ba2851b814dd,"LTD GROUP, LLC",SOUTHERN COMPANY,,2013-04-29T14:42:21.363000-04:00,2013
d21378ea-1ead-4567-b85b-c518fd62d97e,FUEL CELL AND HYDROGEN ENERGY ASSOCIATION,FUEL CELL AND HYDROGEN ENERGY ASSOCIATION,10000.00,2013-06-12T15:14:15.277000-04:00,2013
cab27083-7433-406b-b46b-b01c889b5e44,"ENS RESOURCES, INC.",WESTERN RESEARCH INSTITUTE,,2013-07-10T16:11:55.010000-04:00,2013
2c1fcb52-a8fb-4549-bacd-7885785ec5fc,"PEPCO HOLDINGS, INC.",PEPCO HOLDINGS INC,270000.00,2013-07-15T14:52:57.167000-04:00,2013
1728091f-bfd8-4e26-afac-0a81602036b5,FIRSTENERGY CORP,FIRSTENERGY CORP,400000.00,2013-07-17T09:45:33.327000-04:00,2013
6654af89-7afd-40df-ae87-97d79a66dc31,AMERICAN CAPITOL GROUP,COLORADO SCHOOL OF MINES FOUNDATION,,2013-07-17T17:04:02.880000-04:00,2013
2c4f0c22-e548-4709-9331-59614ca8e65f,VAN SCOYOC ASSOCIATES,UNIVERSITY OF WYOMING,,2013-07-18T04:58:09-04:00,2013
de9668ed-ed0d-4399-bce9-c4467f44b0a0,DENNY MILLER ASSOCIATES,RAMGEN POWER SYSTEMS,,2013-07-18T15:15:45.437000-04:00,2013
9ca6ff11-5a11-4d9b-9cf2-67a265a647a3,"MARCUS G. FAUST, PC",NV ENERGY,,2013-07-18T16:21:07.637000-04:00,2013
e22c7bf5-40e0-4df0-9d7d-5d3e42862e7d,"VAN NESS FELDMAN, LLP",ARGENT MARINE COMPANIES,,2013-07-18T20:07:36.753000-04:00,2013
0a151b3f-79e4-45af-b0eb-f25ee195f859,"K&L GATES, LLP",ACCELERGY CORPORATION,,2013-07-19T10:16:27.350000-04:00,2013
00b78636-7ab6-405a-90b7-8f84c90e6334,BERKSHIRE HATHAWAY ENERGY (FORMERLY MIDAMERICAN ENERGY HOLDINGS COMPANY),BERKSHIRE HATHAWAY ENERGY (FORMERLY MIDAMERICAN ENERGY HOLDINGS COMPANY),390000.00,2013-07-19T10:44:58.780000-04:00,2013
a7abd8f8-1800-4f9a-8928-2d2328b95385,"LTD GROUP, LLC",EDISON ELECTRIC INSTITUTE,,2013-07-19T12:15:44.097000-04:00,2013
89687c58-7de8-45d7-81c1-8c80f32f4c15,PPL CORPORATION,PPL CORPORATION,80000.00,2013-07-19T12:32:07.837000-04:00,2013
d111d2d8-3395-48c7-bd41-544175b1ddcc,"LTD GROUP, LLC",AREVA NC INC,,2013-07-19T12:54:33.443000-04:00,2013
45f146a3-5a81-48b3-968e-4a400eb59b56,"LTD GROUP, LLC",DUKE ENERGY CORPORATION,,2013-07-19T12:58:36.487000-04:00,2013
c3c1ce8a-c19d-453a-b344-594b2f00d870,"LTD GROUP, LLC",SOUTHERN COMPANY,,2013-07-19T13:14:46.537000-04:00,2013
8b9c0971-9159-4185-a78b-7f00b49588fc,UNIVERSITY OF PITTSBURGH,UNIVERSITY OF PITTSBURGH,100000.00,2013-07-19T15:48:57.653000-04:00,2013
42a385cd-b6c6-4759-ab55-fa302a320774,"ENTERGY SERVICES, LLC",ENTERGY SERVICES LLC,750000.00,2013-07-19T16:14:30.577000-04:00,2013
18a75e19-b598-42bc-9d86-eab900d75d9e,CENTERPOINT ENERGY,CENTERPOINT ENERGY,30000.00,2013-07-22T09:27:17.403000-04:00,2013
b3829c94-6c04-4fbc-a263-3c660aef6ef6,PUBLIC SERVICE ENTERPRISE GROUP,PUBLIC SERVICE ENTERPRISE GROUP,740000.00,2013-07-22T09:36:45.867000-04:00,2013
cb35e98a-5221-4bf5-86fa-51865ffec10b,DUKE ENERGY CORPORATION,DUKE ENERGY CORPORATION,1400000.00,2013-07-22T10:26:19.077000-04:00,2013
dd569967-6a09-4566-8eca-a889a5ef0b72,DUKE ENERGY CORPORATION,DUKE ENERGY CORPORATION,1590000.00,2013-07-22T11:10:21.857000-04:00,2013
5e4bc425-7c2f-4166-bbe7-483c7795e34d,"XCEL ENERGY, INC",XCEL ENERGY INC,330000.00,2013-07-22T12:26:27.120000-04:00,2013
df884eef-94bd-4971-bae9-d9008a92d969,THE PENNSYLVANIA STATE UNIVERSITY,PENNSYLVANIA STATE UNIVERSITY,110000.00,2013-07-22T12:52:33.043000-04:00,2013
309c3c20-4bb3-48f0-8803-6b2284e57aae,CARNEGIE MELLON UNIVERSITY,CARNEGIE MELLON UNIVERSITY,90000.00,2013-07-22T14:38:10.397000-04:00,2013
996ceba8-6b2e-4634-b24b-1fa734a23cc3,PUGET SOUND ENERGY,PUGET SOUND ENERGY,215000.00,2013-07-22T14:50:47.967000-04:00,2013
0ba3c8e7-0b7a-4b58-908b-143b23302697,EDISON ELECTRIC INSTITUTE,EDISON ELECTRIC INSTITUTE,2000000.00,2013-07-22T15:01:17.503000-04:00,2013
6314bb41-69f7-4b24-b91f-d56cef32d68c,"CENTERPOINT ENERGY, INC.","CENTERPOINT ENERGY, INC.",432000.00,2013-07-22T15:32:13.947000-04:00,2013
83b4f9e0-75d8-4c5a-b628-dcf235818e72,DENNY MILLER ASSOCIATES,RAMGEN POWER SYSTEMS,,2013-07-22T16:06:03.920000-04:00,2013
1d4e5d17-23fb-4ad2-a979-e253a96df9bc,"NEXTERA ENERGY, INC.",NEXTERA ENERGY INC,850000.00,2013-07-22T16:45:51.937000-04:00,2013
fd9eeab6-0d28-43e1-844f-59d471c09734,"SIGNAL GROUP CONSULTING, LLC",HONEYWELL INTERNATIONAL INC.,,2013-07-22T17:19:18.100000-04:00,2013
ab2ec60b-42a6-4c7e-9fee-b1f02b52b2fd,SOUTHERN COMPANY,SOUTHERN COMPANY,2600000.00,2013-07-22T18:04:58.303000-04:00,2013
8705c849-159d-4788-a021-77776674bc9e,PINNACLE WEST CAPITAL CORPORATION,PINNACLE WEST CAPITAL CORPORATION,140000.00,2013-07-22T18:08:12.380000-04:00,2013
fc76c32e-7652-43db-9ae5-fcf99e579493,FRIENDS OF THE EARTH,FRIENDS OF THE EARTH,6159.67,2013-07-23T12:19:50.527000-04:00,2013
24d2b8ba-52eb-457b-b2ee-3e0a2cc0d783,"AIR TRANSPORT ASSOCIATION OF AMERICA, INC. (D/B/A AIRLINES FOR AMERICA)","AIR TRANSPORT ASSOCIATION OF AMERICA, INC. (D/B/A AIRLINES FOR AMERICA)",1160000.00,2013-08-08T17:54:25.200000-04:00,2010
f72713c3-3158-4ac6-9178-c84e1c29411d,DENNY MILLER ASSOCIATES,RAMGEN POWER SYSTEMS,,2013-10-16T17:34:30.273000-04:00,2013
b40011ab-8fb0-45ed-8ada-fb445af00ec6,"VAN NESS FELDMAN, LLP",ARGENT MARINE COMPANIES,,2013-10-17T13:22:33.973000-04:00,2013
75100053-4ff3-4075-9010-2f0017142942,VAN SCOYOC ASSOCIATES,UNIVERSITY OF WYOMING,,2013-10-18T06:23:34.593000-04:00,2013
f5cd1adf-9f07-442a-b2d1-b585bf4a1efd,FIRSTENERGY CORP,FIRSTENERGY CORP,400000.00,2013-10-18T11:43:18.440000-04:00,2013
3db1a244-c7c6-4480-80fe-f51536938dfa,AMERICAN CAPITOL GROUP,COLORADO SCHOOL OF MINES FOUNDATION,,2013-10-18T12:19:56.783000-04:00,2013
59cb8562-9653-4405-ada9-25e720041e1b,"PROGRESS ENERGY, INC.",PROGRESS ENERGY INC,60000.00,2013-10-18T13:44:12.673000-04:00,2013
199dc758-f159-4fdb-aa42-25388d4c9b90,"ENS RESOURCES, INC.",WESTERN RESEARCH INSTITUTE,,2013-10-18T13:57:29.157000-04:00,2013
fe91ba8b-7944-4912-a739-ccbab08d06c6,UNIVERSITY OF PITTSBURGH,UNIVERSITY OF PITTSBURGH,90000.00,2013-10-18T15:19:16.780000-04:00,2013
e5743f35-5b67-45f4-abaa-a3f3217df515,PUBLIC SERVICE ENTERPRISE GROUP,PUBLIC SERVICE ENTERPRISE GROUP,690000.00,2013-10-18T17:00:01.907000-04:00,2013
a2b0ea9a-c4ea-4915-9b6a-11f6f14f8253,BERKSHIRE HATHAWAY ENERGY (FORMERLY MIDAMERICAN ENERGY HOLDINGS COMPANY),BERKSHIRE HATHAWAY ENERGY (FORMERLY MIDAMERICAN ENERGY HOLDINGS COMPANY),530000.00,2013-10-18T17:40:30.903000-04:00,2013
c86db9e8-b293-42e0-8459-b00fb37c093c,"XCEL ENERGY, INC",XCEL ENERGY INC,350000.00,2013-10-21T10:26:22.347000-04:00,2013
4a341e6d-9e29-41aa-a9dc-19a6cfc9f281,CENTERPOINT ENERGY,CENTERPOINT ENERGY,20000.00,2013-10-21T10:43:06.060000-04:00,2013
3d7ccc9a-7464-4cdf-b2eb-4deee3ff668d,"CONSOL ENERGY, INC",CONSOL ENERGY INC,700000.00,2013-10-21T11:14:54.543000-04:00,2013
08fd470a-27ba-453e-80c5-0ac3a2389f45,"XCEL ENERGY, INC",XCEL ENERGY INC,350000.00,2013-10-21T11:16:03.137000-04:00,2013
4bce4e90-1068-496f-b1e4-5f644d62b76f,"PEPCO HOLDINGS, INC.",PEPCO HOLDINGS INC,270000.00,2013-10-21T11:16:04.727000-04:00,2013
454a5f16-6831-472e-a7bb-0cdc9d3a15e5,DUKE ENERGY CORPORATION,DUKE ENERGY CORPORATION,1420000.00,2013-10-21T13:41:53.793000-04:00,2013
60331638-a62d-446e-8412-792b7aea8004,THE PENNSYLVANIA STATE UNIVERSITY,PENNSYLVANIA STATE UNIVERSITY,105000.00,2013-10-21T14:53:05.220000-04:00,2013
60331638-a62d-446e-8412-792b7aea8004,THE PENNSYLVANIA STATE UNIVERSITY,PENNSYLVANIA STATE UNIVERSITY,105000.00,2013-10-21T14:53:05.220000-04:00,2013
dacdb135-7151-488f-b856-82b32c094034,EDISON ELECTRIC INSTITUTE,EDISON ELECTRIC INSTITUTE,2260000.00,2013-10-21T14:57:57.950000-04:00,2013
39578965-1269-40d1-950b-7c55473179eb,"LTD GROUP, LLC",EDISON ELECTRIC INSTITUTE,,2013-10-21T15:18:46.817000-04:00,2013
811db6bf-5df0-4ef7-bd91-c6da933f8a51,"MARCUS G. FAUST, PC",NV ENERGY,,2013-10-21T16:10:29.923000-04:00,2013
1c2fa8e2-acb2-4ef6-a3df-19075666a3a4,"ENTERGY SERVICES, LLC",ENTERGY SERVICES LLC,600000.00,2013-10-21T16:27:47.150000-04:00,2013
7507d9ea-af0f-4784-9733-6b596cfa12e1,PPL CORPORATION,PPL CORPORATION,140000.00,2013-10-21T16:31:23.790000-04:00,2013
7b28e925-900b-440e-8393-bc840f28d17c,PINNACLE WEST CAPITAL CORPORATION,PINNACLE WEST CAPITAL CORPORATION,130000.00,2013-10-21T16:42:08.143000-04:00,2013
b78efc7b-4cde-4006-8886-7fafc719d967,"NEXTERA ENERGY, INC.",NEXTERA ENERGY INC,950000.00,2013-10-21T16:53:24.093000-04:00,2013
81e3a57e-8273-42f3-a5fc-b366c536df6a,SOUTHERN COMPANY,SOUTHERN COMPANY,2400000.00,2013-10-21T17:36:50.857000-04:00,2013
3477b99b-72c8-4a08-9434-770b429d671d,"SIGNAL GROUP CONSULTING, LLC",HONEYWELL INTERNATIONAL INC.,,2013-10-21T18:18:42.137000-04:00,2013
a2baf6de-7c7f-4fee-b192-662c04145b94,"CENTERPOINT ENERGY, INC.","CENTERPOINT ENERGY, INC.",425000.00,2013-10-21T20:10:16.850000-04:00,2013
58add1d6-3829-431d-9ce2-f6f8e1704787,SIEMENS CORPORATION,SIEMENS CORPORATION,1323332.00,2013-10-22T14:59:51.283000-04:00,2013
0656edba-45ed-4a70-a924-d7df63e78abe,"LTD GROUP, LLC",AREVA NC INC,,2013-11-20T13:46:01.123000-05:00,2013
fcfc45b5-bdab-496f-b50b-80fa6d875b5a,"LTD GROUP, LLC",DUKE ENERGY CORPORATION,,2013-11-20T13:40:59.407000-05:00,2013
9df1fbf4-e586-44ba-b7f0-decffacfb587,"LTD GROUP, LLC",SOUTHERN COMPANY,,2013-11-20T13:52:02.307000-05:00,2013
e1c9c7f6-00a2-46bf-829e-4df25ad1e06f,"MARCUS G. FAUST, PC",NV ENERGY,,2014-01-13T10:19:57.023000-05:00,2013
90c0640b-c752-44c8-af73-09a465dcd35a,"CASSIDY & ASSOCIATES, INC.","LINDE NORTH AMERICA, INC.",,2014-01-15T13:26:05.620000-05:00,2013
fb16a8a3-e1ce-44de-ac9f-d3813ba097d8,AMERICAN CAPITOL GROUP,COLORADO SCHOOL OF MINES FOUNDATION,,2014-01-15T15:29:46.370000-05:00,2013
d500dd4e-7c9d-4398-842a-797c818455cc,"LINDE NORTH AMERICA, INC.","LINDE NORTH AMERICA, INC.",60000.00,2014-01-16T17:00:57.430000-05:00,2013
33f46876-3ec8-4d2e-ae2c-d78868daa761,VAN SCOYOC ASSOCIATES,UNIVERSITY OF WYOMING,,2014-01-17T06:04:52.677000-05:00,2013
5d13e5be-a643-4b0f-ba8a-602d4d0df894,UNIVERSITY OF PITTSBURGH,UNIVERSITY OF PITTSBURGH,90000.00,2014-01-17T11:29:24.690000-05:00,2013
6c777f87-cfc0-49ac-a12c-3e408c432d7b,"PEPCO HOLDINGS, INC.",PEPCO HOLDINGS INC,300000.00,2014-01-17T13:54:45.550000-05:00,2013
82f91044-dc50-4e16-ab50-4885c4d5aebe,"PEPCO HOLDINGS, INC.",PEPCO HOLDINGS INC,300000.00,2014-01-17T14:53:09.323000-05:00,2013
db4cd2f1-dc64-45b2-9c98-da301b95a72c,PPL CORPORATION,PPL CORPORATION,230000.00,2014-01-17T17:29:57.217000-05:00,2013
1fdfa567-a693-46f4-a8bd-8ecc4fdb836a,NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),600000.00,2014-01-19T13:28:27.367000-05:00,2013
6cd96394-6a80-4974-ba65-5747ccbd9a4f,FIRSTENERGY CORP,FIRSTENERGY CORP,400000.00,2014-01-20T11:01:56.723000-05:00,2013
7d91ffcc-4316-4169-82ce-59fbc7f8b716,"CONSOL ENERGY, INC",CONSOL ENERGY INC,580000.00,2014-01-20T12:25:03.083000-05:00,2013
6c526199-42f2-4ac4-afa0-365942de4fbc,SIEMENS CORPORATION,SIEMENS CORPORATION,1238210.00,2014-01-20T14:14:57.947000-05:00,2013
47b1d670-7a14-4f45-a640-0a770be2ba5e,"XCEL ENERGY, INC",XCEL ENERGY INC,490000.00,2014-01-20T16:37:31.057000-05:00,2013
42dd770b-4f13-44c9-a08e-2d547f5925a1,DENNY MILLER ASSOCIATES,RAMGEN POWER SYSTEMS,,2014-01-20T22:17:32.643000-05:00,2013
c3250390-9413-4b93-9ac5-67d71c321170,CMS ENERGY CORP,CMS ENERGY CORP,310000.00,2014-01-21T08:44:09.527000-05:00,2013
28051650-f9df-4bb9-9e26-631bdc9346f2,DUKE ENERGY CORPORATION,DUKE ENERGY CORPORATION,1580000.00,2014-01-21T09:58:48.103000-05:00,2013
c23f0ac4-b8b1-452d-ae40-f4d632abd61d,PINNACLE WEST CAPITAL CORPORATION,PINNACLE WEST CAPITAL CORPORATION,140000.00,2014-01-21T09:59:54.493000-05:00,2013
7594096e-757b-478a-b59e-f5bcbb601041,THE PENNSYLVANIA STATE UNIVERSITY,PENNSYLVANIA STATE UNIVERSITY,100000.00,2014-01-21T11:44:21.640000-05:00,2013
f96e8a94-9b12-42ef-9c8b-36b0b3283fde,BAYER CORPORATION (CONSOLIDATED REPORT),BAYER CORPORATION (CONSOLIDATED REPORT),1000000.00,2014-01-21T14:02:13.643000-05:00,2013
