,0,1,2,3,4
e72b6db8-2097-419c-91e8-5a0d7fb506b9,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,230000.00,2012-04-20T18:51:41.647000-04:00,2012
68d33ee9-359a-4a10-be92-1f8011c37ef0,"LINDE NORTH AMERICA, INC.","LINDE NORTH AMERICA, INC.",120000.00,2012-04-20T19:00:09.087000-04:00,2012
22fbcd5b-50e1-44b4-8469-2e44720fedf2,"NEXTERA ENERGY, INC.",NEXTERA ENERGY INC,1330000.00,2012-04-20T19:21:31.437000-04:00,2012
dfbe7714-9a64-4070-91b9-b36dae3a02c7,THE WESSEL GROUP INCORPORATED,UNITED STEELWORKERS,,2012-04-20T19:19:29.373000-04:00,2012
e698a7f8-c920-4aa6-b21c-918dbaf6f875,NATIONAL GRID USA,NATIONAL GRID USA,1280000.00,2012-04-20T20:10:57.457000-04:00,2012
f89528b5-8f71-4fcd-b427-996818a71e51,HACKNEY GOVERNMENT AFFAIRS GROUP (FORMERLY CLINT HACKNEY & COMPANY),GAS TECHNOLOGY INSTITUTE,,2012-04-20T21:52:42.197000-04:00,2012
1e137d91-240c-4f69-80ce-ed2fc79a894d,THE TRUSTEES OF PURDUE UNIVERSITY,THE TRUSTEES OF PURDUE UNIVERSITY,110000.00,2012-04-20T22:05:50.700000-04:00,2012
916862ec-2403-41cd-b71e-73933d75ff5c,"PODESTA GROUP, INC.",US RENEWABLES GROUP,,2012-04-20T21:31:28.250000-04:00,2012
a069c7ca-47b7-41db-9d98-254c9629ca50,GOOGLE CLIENT SERVICES LLC,GOOGLE CLIENT SERVICES LLC,5030000.00,2012-04-20T23:01:53.987000-04:00,2012
41e98017-f8c0-4f26-8c52-dc4f752f2381,SPIRIT ROCK CONSULTING,YOCHA DEHE WINTUN NATION,,2012-04-20T23:32:44.280000-04:00,2012
ac389892-e8fb-4589-8067-ce396d382985,"CONSOLIDATED EDISON COMPANY OF NEW YORK, INC.",CONSOLIDATED EDISON COMPANY OF NEW YORK INC,196000.00,2012-04-21T07:02:20.513000-04:00,2012
24db8c07-1220-4a97-b7b0-f7f693500ad6,SUSTAINABLE STRATEGIES DC,FERGUSON GROUP ON BEHALF OF THE LANSING BOARD OF POWER AND LIGHT MI,,2012-04-20T23:48:53.160000-04:00,2012
b831183f-af32-45fb-b7e2-9f4663284fa6,"NUTTER & HARRIS, INC",PLUM CREEK TIMBER COMPANY,,2012-04-22T00:23:40.210000-04:00,2012
e68d78a2-b170-4212-89c5-d37917b94e8f,CARBONLEAF LLC,INDUSTRIAL ENERGY CONSUMERS OF AMERICA,,2012-04-23T09:03:29.757000-04:00,2012
dfd62805-e885-4cf8-9b01-d274a4e797f1,OHIO MUNICIPAL ELECTRIC ASSOCIATION,OHIO MUNICIPAL ELECTRIC ASSOCIATION,75000.00,2012-04-23T09:10:32.740000-04:00,2012
8ea554be-6ce8-4263-98bd-2b3952dde580,SUSTAINABLE STRATEGIES DC,"THE FERGUSON GROUP, ON BEHALF OF WYANDOTTE MUNICIPAL UTILITIES SERVICE",,2012-04-21T00:50:07.533000-04:00,2012
64cb7f92-e03a-44ec-beff-612d81577d24,ALLIANCE ONE,DUKE ENERGY,,2012-04-23T10:12:07.890000-04:00,2012
33035312-e973-4500-a026-9fc35788232c,RAFFANIELLO & ASSOCIATES,NEXTERA ENERGY INC,,2012-04-23T15:05:44.147000-04:00,2012
6a3bfaba-9852-47cb-becf-c4137dd94ea7,"THE FREIMUTH GROUP, LLC",BETTER WORLD FUND/ENERGY FUTURE COALITION,,2012-04-23T21:00:23.030000-04:00,2012
f4346319-dccc-4e4d-bc96-17c94c89d2f1,OREGON FARM BUREAU FEDERATION,OREGON FARM BUREAU FEDERATION,28005.71,2012-04-24T13:33:49.967000-04:00,2012
fff75536-b20a-4c18-a515-66b8e0d3a49e,"PLUM CREEK TIMBER COMPANY, INC.",PLUM CREEK TIMBER COMPANY INC,230000.00,2012-04-25T14:49:42.447000-04:00,2012
56349886-b54a-44ea-9092-83acc72763df,"MORGAN MEGUIRE, LLC",CITY UTILITIES OF SPRINGFIELD,,2012-04-25T15:27:53.290000-04:00,2011
cb383664-b39d-4548-ad81-344d2780ac1e,"MORGAN MEGUIRE, LLC",ENERGY NORTHWEST,,2012-04-25T15:28:56.337000-04:00,2011
27b6657b-95b2-4a39-92c2-fdd9fc5ae83e,"MORGAN MEGUIRE, LLC",NORTHEAST PUBLIC POWER ASSOCIATION,,2012-04-25T15:31:58.587000-04:00,2011
8035afa7-350b-473e-913d-c1db3072eacc,"MORGAN MEGUIRE, LLC",NORTHWEST PUBLIC POWER ASSOCIATION,,2012-04-25T15:32:00.180000-04:00,2011
756079b3-9209-480d-afd6-0ff08432383d,"MORGAN MEGUIRE, LLC",SOUTHERN CALIFORNIA PUBLIC POWER AUTHORITY,,2012-04-25T15:33:01.900000-04:00,2011
3f4b7f0a-b97f-41fd-81fa-90cef599f802,"MORGAN MEGUIRE, LLC",SACRAMENTO MUNICIPAL UTILITY DISTRICT,,2012-04-25T15:34:02.713000-04:00,2011
db797b96-e928-4962-9d41-a4590de0f47f,"MORGAN MEGUIRE, LLC",TURLOCK IRRIGATION DISTRICT,,2012-04-25T15:36:05.870000-04:00,2011
5686f328-18c4-4bc9-aa49-3472f10e1aca,"MORGAN MEGUIRE, LLC",WASHINGTON PUBLIC UTILITY DISTRICTS ASSOCIATION,,2012-04-25T15:38:08.823000-04:00,2011
b1c1a274-4dd2-4f4d-be08-1b0bc7f0f38c,"MORGAN MEGUIRE, LLC",CITY UTILITIES OF SPRINGFIELD,,2012-04-25T15:42:11.967000-04:00,2011
d975bda6-6b62-46ef-bb73-0fa8f0c789e7,"MORGAN MEGUIRE, LLC",ENERGY NORTHWEST,,2012-04-25T15:43:14.873000-04:00,2011
3aca39c1-a364-42ce-99e0-724e06530b3f,AMERICAN RIVERS,AMERICAN RIVERS,15343.00,2012-04-26T10:46:13.503000-04:00,2010
2718a4ec-a9cc-4311-b4cf-e57d455395c9,"MORGAN MEGUIRE, LLC",NORTHEAST PUBLIC POWER ASSOCIATION,,2012-04-25T15:45:16.437000-04:00,2011
f176ee05-565a-4e07-a218-960a3cf7876b,"MORGAN MEGUIRE, LLC",NORTHWEST PUBLIC POWER ASSOCIATION,,2012-04-25T15:46:19.280000-04:00,2011
3c66cd47-1f65-420b-bcea-e2c86e51e887,"MORGAN MEGUIRE, LLC",SOUTHERN CALIFORNIA PUBLIC POWER AUTHORITY,,2012-04-25T15:46:20.077000-04:00,2011
218cc145-1f73-4b9a-896b-8eec841cb8a0,"MORGAN MEGUIRE, LLC",SACRAMENTO MUNICIPAL UTILITY DISTRICT,,2012-04-25T15:47:21.560000-04:00,2011
9b247419-d6ab-4415-831a-f344cfc436d7,"MORGAN MEGUIRE, LLC",TURLOCK IRRIGATION DISTRICT,,2012-04-25T15:48:23.763000-04:00,2011
b9070739-66a1-4c68-856e-af524e54af68,AMERICAN PHYSICAL SOCIETY,AMERICAN PHYSICAL SOCIETY,115000.00,2012-04-26T16:08:29.307000-04:00,2012
a221a4d7-67c0-4b0b-9262-04a14ef0a884,FAEGRE DRINKER BIDDLE & REATH LLP,QUAPAW TRIBAL BUSINESS COMMITTEE,,2012-05-01T16:54:53.157000-04:00,2009
de125c30-60de-4235-8a0b-1c0474dfda43,"CASSIDY & ASSOCIATES, INC.","LINDE NORTH AMERICA, INC.",,2012-05-02T08:53:25.073000-04:00,2011
08e5c9fa-5136-4e70-8ca0-60514a403320,"MOFFETT GROUP, LLC",CAITHNESS ENERGY,,2012-05-03T11:40:48.263000-04:00,2011
23721881-f453-43ad-967b-9f8388e41d34,STRATEGIC MARKETING INNOVATIONS,DRESSER-RAND - A SIEMENS BUSINESS (FKA DRESSER-RAND),,2012-05-03T12:48:00.160000-04:00,2012
af3d53bf-77c1-4274-887f-0b03ac700bea,GRANT CONSULTING GROUP,ESI NORTH AMERICA,,2012-05-03T11:50:52.190000-04:00,2012
1d49762b-db6c-42c8-8d0c-47f5dc60ae6d,THE GARRISON GROUP LLC,SOUTH EAST DAIRY FARMERS ASSOCIATION,,2012-05-04T15:22:28.770000-04:00,2012
b9365832-c93a-4b93-90b4-6cf683ef0e29,NATURAL RESOURCES DEFENSE COUNCIL,NATURAL RESOURCES DEFENSE COUNCIL,143500.00,2012-05-04T16:31:44.183000-04:00,2008
9f130c63-5723-493f-af79-5c92bb47c6a4,THE GARRISON GROUP LLC,WESTERN UNITED DAIRYMEN,,2012-05-04T15:29:30.977000-04:00,2012
021d5761-0bfa-4763-b5fd-3de9fadbce3f,TROUT UNLIMITED,TROUT UNLIMITED,70000.00,2012-05-06T21:46:08.287000-04:00,2012
43795292-c12d-4aeb-abcb-3f29d9bc5b52,"CHAMBERS, CONLON & HARTWELL, LLC","WESTERN PLAINS ENERGY, LLC",,2012-05-11T13:31:51.320000-04:00,2012
b8cc93f1-4fd8-483d-87cd-88f13f251499,"CHAMBERS, CONLON & HARTWELL, LLC",RIVERBLUFF STRATEGIES,,2012-05-11T13:33:51.947000-04:00,2012
7c6f6c79-9376-4f0f-b873-71d52ee076ff,"MADDOX STRATEGIES, LLC",LIVINGSTON GROUP (ON BEHALF OF SOITEC),,2012-05-15T11:57:52.727000-04:00,2012
9f3edd1a-d2c5-4965-8c07-dd3f00fd201e,"KOGOVSEK & ASSOCIATES, INC.",UTE MOUNTAIN UTE TRIBE,,2012-05-14T14:44:37.513000-04:00,2012
87a5aaee-6c99-4bad-b78d-e8e739ebd4fd,"CENTERPOINT ENERGY, INC.","CENTERPOINT ENERGY, INC.",445000.00,2012-05-17T17:04:33.597000-04:00,2011
f3ac35d3-6fcd-4d03-b482-1244ef2ff184,"CENTERPOINT ENERGY, INC.","CENTERPOINT ENERGY, INC.",630000.00,2012-05-17T16:59:31.127000-04:00,2011
d60784cb-f84c-4f80-b3ac-743d4fe4ba54,"CENTERPOINT ENERGY, INC.","CENTERPOINT ENERGY, INC.",480000.00,2012-05-17T17:01:32.327000-04:00,2011
859914bd-628f-4be6-86db-8b8e2b023a25,"APTIV, PLC",APTIV PLC,71077.00,2012-05-31T12:35:25.127000-04:00,2010
ceddd70c-b9dd-418d-a83a-08715daca10b,"LIEBMAN & ASSOCIATES, INC.",BURNS & MCDONNELL ENGINEERING COMPANY,,2012-06-13T10:17:29.410000-04:00,2012
945ede33-2c39-4a9f-9dde-9c59a5b3749a,SEMPRA ENERGY,SEMPRA ENERGY,500000.00,2012-06-19T20:39:18.947000-04:00,2012
f0a88df5-0705-4844-b226-ae28a89a3a4e,OGILVY GOVERNMENT RELATIONS,SEMPRA ENERGY,,2012-06-18T13:33:23.427000-04:00,2012
35c758ca-016c-4a13-a027-08af8028599a,MINNESOTA FARM BUREAU FEDERATION,MINNESOTA FARM BUREAU FEDERATION,60000.00,2012-06-29T11:16:05.777000-04:00,2012
4ac36c1e-60a1-412e-94bf-03b2aacbe586,MINNESOTA FARM BUREAU FEDERATION,MINNESOTA FARM BUREAU FEDERATION,60000.00,2012-06-29T10:43:04.853000-04:00,2012
cf4f7a19-df12-4343-b82c-d3bff8fb723a,UNIVERSITY OF NORTHERN IOWA,UNIVERSITY OF NORTHERN IOWA,50000.00,2012-06-29T17:07:49.063000-04:00,2012
61a64436-e2db-421a-b68a-0e2cf8c66774,MARKLEY AND COMPANY,ALASKA ELECTRIC LIGHT & POWER CO,,2012-07-02T12:23:18.437000-04:00,2012
e61bc8b5-1d81-4dd0-94d9-ec481d4e15fb,MARKLEY AND COMPANY,CITY & BOROUGH OF SITKA ALASKA,,2012-07-02T12:46:25.860000-04:00,2012
f52e6092-7133-4b3b-a871-17ba6785ee66,MARKLEY AND COMPANY,ALASKA VILLAGE ELECTRIC COOPERATIVE,,2012-07-02T12:39:25.037000-04:00,2012
c6dd1a20-6a61-475d-a8e8-d764b8347e7b,MARKLEY AND COMPANY,"CITY OF HOONAH, ALASKA",,2012-07-02T12:53:27.667000-04:00,2012
74104904-48e6-49bb-ad02-ebb9e430f573,MARKLEY AND COMPANY,COPPER VALLEY ELECTRIC ASSOCIATION,,2012-07-02T12:59:28.463000-04:00,2012
fb158329-7c8f-4f5c-9bda-766b4a2380d3,MARKLEY AND COMPANY,INSIDE PASSAGE ELECTRIC COOPERATIVE,,2012-07-02T13:06:30.913000-04:00,2012
4ba3b9ff-da19-4dbe-b81f-003d8b0c8b48,MARKLEY AND COMPANY,NOME JOINT UTILITY SYSTEM,,2012-07-02T13:32:43.420000-04:00,2012
21a84e70-ec1a-446f-a457-20f7f73ba6c4,MARKLEY AND COMPANY,NUSHAGAK COOPERATIVE,,2012-07-02T13:37:44.807000-04:00,2012
1b06a46f-39e9-4330-bd85-b5b5ba6380f4,"JOHNSTON GROUP, LLC",GRAYS HARBOR PUBLIC UTILITY DISTRICT,,2012-07-02T17:56:07.533000-04:00,2012
c28f5b29-487d-42ae-ac23-bd80a71fbd03,"MOFFETT GROUP, LLC",CAITHNESS ENERGY,,2012-07-03T11:14:57.433000-04:00,2012
ed1f9f75-7fd8-4cee-9053-ce66967b689e,"MOFFETT GROUP, LLC",REPUBLIC SOLAR HIGHWAYS LLC,,2012-07-03T11:26:59.927000-04:00,2012
c3f786cf-60e9-499a-b393-5ab55ed3bd58,"PARKER, POE, ADAMS & BERNSTEIN LLP","REVENTURE PARK INVESTMENTS 1, LLC",,2012-07-03T12:02:20.240000-04:00,2012
9d8e189c-f1fc-4651-842e-93a027bb260e,FAEGRE BAKER DANIELS CONSULTING,DARLING INTERNATIONAL INC,,2012-07-03T14:58:34.857000-04:00,2008
3f970217-03fa-40e7-96b0-3ca161da1231,MR. MARK REY,TROUT UNLIMITED,,2012-07-05T15:16:14.463000-04:00,2012
233115ef-fbb2-4658-877d-ebafa3881dcc,THE NATURE CONSERVANCY,NATURE CONSERVANCY,460000.00,2012-07-05T16:17:39.017000-04:00,2012
df70e784-ca7d-48d9-8be8-2fd7fa589bab,ARIZONA STATE UNIVERSITY,ARIZONA STATE UNIVERSITY,30000.00,2012-07-06T12:46:50.790000-04:00,2012
b4438d49-dcf7-48ce-a62e-fe949b82a76c,"NUTTER & HARRIS, INC",PLUM CREEK TIMBER COMPANY,,2012-07-07T16:45:46.200000-04:00,2012
696ead86-feeb-4610-ad64-1086718303ff,"STRATEGIC PARTNERS, INC.",THE LIVINGSTON GROUP (ON BEHALF OF INTERCULTURE/SOITEC),,2012-07-09T11:09:39.010000-04:00,2012
c729f09b-8c84-4021-9d0c-2a4a9e0b5a08,"ALLETE, INC",ALLETE INC,42000.00,2012-07-09T11:12:43.933000-04:00,2012
0ea985ce-79be-4e6a-b626-14e941e319c8,SOUTHERN ENVIRONMENTAL LAW CENTER,SOUTHERN ENVIRONMENTAL LAW CENTER,11848.16,2012-07-09T15:29:19.590000-04:00,2012
14b6784d-cf78-4a2a-8221-90b160ce1e72,SUSTAINABLE STRATEGIES DC,FERGUSON GROUP ON BEHALF OF THE LANSING BOARD OF POWER AND LIGHT MI,,2012-07-09T17:27:11.703000-04:00,2012
d987414d-727c-4629-b27e-35aff798c351,SUSTAINABLE STRATEGIES DC,"THE FERGUSON GROUP, ON BEHALF OF WYANDOTTE MUNICIPAL UTILITIES SERVICE",,2012-07-09T17:42:27.893000-04:00,2012
08af4f37-eeb8-4720-8ade-dc04d7810908,STRATEGIC MARKETING INNOVATIONS,WAVEBOB,,2012-07-10T13:50:06.700000-04:00,2012
f48638c2-1938-4c75-a0c7-1b9f4f4da4db,STRATEGIC MARKETING INNOVATIONS,AMERESCO,,2012-07-11T12:23:54-04:00,2012
f12efbaf-c20b-4a67-8b7e-14ff044b4e21,STRATEGIC MARKETING INNOVATIONS,COLUMBIA POWER TECHNOLOGIES,,2012-07-11T13:43:24.077000-04:00,2012
a461984c-36ff-4b0a-b11a-2535b0c93fe5,STRATEGIC MARKETING INNOVATIONS,OCEAN POWER TECHNOLOGIES INC,,2012-07-11T14:28:10.607000-04:00,2012
c2173c24-37cf-44f3-af07-13a57d208bbb,STRATEGIC MARKETING INNOVATIONS,VERDANT POWER,,2012-07-11T14:44:26.647000-04:00,2012
c0922c73-88eb-4fc4-bf1a-0f6055983a77,STRATEGIC MARKETING INNOVATIONS,DRESSER-RAND - A SIEMENS BUSINESS (FKA DRESSER-RAND),,2012-07-11T14:55:34-04:00,2012
130dcbf8-ddeb-42e0-8f23-cf02bd1a5c01,CFM STRATEGIC COMMUNICATIONS (CONKLING FISKUM & MCCORMICK),OREGON INSTITUTE OF TECHNOLOGY,,2012-07-11T14:51:33.253000-04:00,2012
f807921a-2ed3-43dc-b0d1-ee332cf142ef,PALMETTO GROUP,PUGET SOUND ENERGY,,2012-07-11T15:17:56.443000-04:00,2012
a439d118-fcfe-4bef-91db-cf406fb7c459,MICHAEL BROWER,CATALYST RENEWABLES CORP,,2012-07-11T15:27:08.813000-04:00,2012
2992c8d7-e052-4f2d-a1d3-ac2b1df40954,MICHAEL BROWER,ENERGY SOURCE LLC,,2012-07-11T15:38:21.247000-04:00,2012
8f53c51c-3450-4661-86a2-cb8e81603bc2,QUADRANT ASSOCIATES GROUP LLC,LIEBMAN & ASSOCIATES INC,,2012-07-12T12:57:43.267000-04:00,2012
3a28ee66-8e57-4427-b083-91488dea4f55,OMAHA PUBLIC POWER DISTRICT,OMAHA PUBLIC POWER DISTRICT,26047.00,2012-07-13T10:04:26.937000-04:00,2012
a6c08953-c2e8-482e-bc5a-f725051d5f8b,"MEHLMAN CASTAGNETTI ROSEN & THOMAS, INC.",ENERGY FUTURE HOLDINGS CORP.,,2012-07-13T10:37:46.577000-04:00,2012
e49edeb7-ea18-495d-993e-ae8c7a62615e,NATIONAL ELECTRICAL MANUFACTURERS ASSOCIATION,NATIONAL ELECTRICAL MANUFACTURERS ASSOCIATION,630000.00,2012-07-13T13:19:34.043000-04:00,2012
02c5d671-80d6-4dc7-85cc-8bafdd13f0ce,POLSINELLI PC,"TRADEWIND ENERGY, LLC",,2012-07-13T17:12:16.870000-04:00,2012
4cc70a7f-baab-41cc-ac56-77116e49a2a0,OREGON STATE UNIVERSITY,OREGON STATE UNIVERSITY,40000.00,2012-07-13T17:23:56.943000-04:00,2012
4bc66123-9334-4718-a864-5ad8c502f8d8,VAN SCOYOC ASSOCIATES,DESERT RESEARCH INSTITUTE,,2012-07-16T06:45:26.413000-04:00,2012
f77752b2-1d1d-44e0-9a63-835bdb5d0fda,"TECHVENTURES, INC.","LIEBMAN & ASSOCIATES, INC.",,2012-07-16T07:08:21.763000-04:00,2012
0c510239-5f48-4911-87ae-147a6ff15445,"GREENBERG TRAURIG, LLP",REENERGY HOLDINGS LLC,,2012-07-16T09:04:50.013000-04:00,2012
1ea47933-ae6d-42f7-b372-aa55bd9f88ef,"GREENBERG TRAURIG, LLP",EL PASO ELECTRIC,,2012-07-16T09:21:01.527000-04:00,2012
48d95722-4640-419b-aad4-dc22118be408,"EMMER CONSULTING, INC. (FORMERLY KNOWN AS EMMER CONSULTING, P.C.)","LENNAR CORPORATION (FORMERLY STRATEGIC HOLDINGS, INC.)",,2012-07-16T15:39:49.370000-04:00,2012
07433a3d-b2e3-4691-9a8e-0612497a6d57,"DISTRICT STRATEGIES, LLC","RES AMERICAS, INC.",,2012-07-16T15:53:32.073000-04:00,2012
c29ea85b-e08f-45f7-908f-cc837ef6afc0,OREGON STATE UNIVERSITY,OREGON STATE UNIVERSITY,40000.00,2012-07-16T16:27:32.753000-04:00,2011
ee75a116-d205-4030-b81b-f54d4d68e9d3,OREGON STATE UNIVERSITY,OREGON STATE UNIVERSITY,40000.00,2012-07-16T16:50:41.787000-04:00,2012
2b7b8987-f7f1-40c6-85a2-88b57feeb227,CENTERPOINT ENERGY,CENTERPOINT ENERGY,20000.00,2012-07-16T17:11:14.160000-04:00,2012
1602b4b6-bd14-42a8-9331-dc5d823695f2,GRANT CONSULTING GROUP,ESI NORTH AMERICA,,2012-07-16T17:27:38.517000-04:00,2012
e717553b-a1fb-4e40-9df4-69df76b2a9be,"KADESH & ASSOCIATES, LLC",SEMPRA ENERGY,,2012-07-16T18:28:42.703000-04:00,2012
7075d44d-783c-474f-a07f-eb10d7434d80,"APTIV, PLC",APTIV PLC,117964.00,2012-07-17T09:00:21.893000-04:00,2012
3d1eae19-992d-45fb-9aa5-d53b414d58d4,CAPITOL HILL CONSULTING GROUP,SOLARWORLD,,2012-07-17T13:13:01.420000-04:00,2012
dc226a46-ed02-44ed-a1b6-83d6acb54cde,BLUEWATER STRATEGIES,"HUDSON CLEAN ENERGY PARTNERS, L.P.",,2012-07-17T13:38:19.213000-04:00,2012
508b6d25-9e9c-4271-92f3-2d68b9bb1d65,GREAT PLAINS ENERGY (FORMERLY KANSAS CITY POWER & LIGHT),GREAT PLAINS ENERGY (FORMERLY KANSAS CITY POWER & LIGHT),70000.00,2012-07-17T13:54:59.040000-04:00,2012
0d1a1dd7-8d31-490b-90cf-33b2563d2a90,THE NATIONAL GRANGE OF THE ORDER OF PATRONS OF HUSBANDRY,NATIONAL GRANGE OF THE ORDER OF PATRONS OF HUSBANDRY,10000.00,2012-07-17T14:08:37.373000-04:00,2012
ec96faae-986f-4a70-945d-9806a339050d,ALABAMA FARMERS FEDERATION,ALABAMA FARMERS FEDERATION,55300.00,2012-07-17T15:30:30.080000-04:00,2012
05487a37-5222-4f05-bc5e-afd234cffa10,FIRSTENERGY CORP,FIRSTENERGY CORP,470000.00,2012-07-17T15:32:35.073000-04:00,2012
3b741371-7352-421f-a985-8736aa73fb26,INVARIANT LLC,GEOTHERMAL EXCHANGE ORGANIZATION,,2012-07-17T16:46:49.857000-04:00,2012
d87efa51-b81f-41a4-ba24-02f8eb1b2690,MCDERMOTT WILL & EMERY LLP,HUALAPAI NATION,,2012-07-17T17:02:54.107000-04:00,2012
c69fe087-e4d1-4d1b-82ea-db6c9036b7ad,AMERICAN CAPITOL GROUP,AMERICAN COALITION FOR ETHANOL,,2012-07-17T17:03:06.827000-04:00,2012
3b86a968-5c7f-4f98-aba0-cc1deac3b47f,RETAIL INDUSTRY LEADERS ASSOCIATION,RETAIL INDUSTRY LEADERS ASSOCIATION,1280000.00,2012-07-17T17:18:30.517000-04:00,2011
42d4c2d0-299d-49c0-bbbe-b4221e71da15,SQUIRE PATTON BOGGS,CITY OF BELLEVUE,,2012-07-17T17:36:54.760000-04:00,2012
8e04bd44-4eb1-4ee7-96f9-356c7053c2b7,SQUIRE PATTON BOGGS,CITY OF LAS VEGAS,,2012-07-17T17:38:59.927000-04:00,2012
813f9405-4059-44a6-8fb4-99252b2ca104,SQUIRE PATTON BOGGS,CITY OF PORTLAND,,2012-07-17T17:40:03.300000-04:00,2012
b0dd0d2f-6ee8-4c58-b3e5-e038f033f7f3,THE TIMKEN COMPANY,TIMKEN COMPANY,119650.00,2012-07-18T08:53:57.033000-04:00,2012
f12044df-1b05-418b-aa85-ea895c8c49a8,RAFFANIELLO & ASSOCIATES,NEXTERA ENERGY INC,,2012-07-18T07:03:27.920000-04:00,2012
c15ee4e6-5056-412f-b734-6d4978102fa2,"ML STRATEGIES, LLC","ATLANTIC GRID DEVELOPMENT,  LLC",,2012-07-18T09:31:40.917000-04:00,2012
cae90bc4-fdc3-46cc-8079-264db29a7f3b,"ENEL NORTH AMERICA, INC. AND ITS AFFILIATES",ENEL NORTH AMERICA INC AND ITS AFFILIATES,20000.00,2012-07-18T09:49:10.477000-04:00,2012
5929e6e3-9854-4125-a19a-b270b9062a08,SOLAR ENERGY INDUSTRIES ASSOCIATION,SOLAR ENERGY INDUSTRIES ASSOCIATION,380224.42,2012-07-18T10:12:24.997000-04:00,2012
a9d200c3-81bf-4cc4-bd2c-cc3f189dbb62,"THE NORMANDY GROUP, LLC",UNIVERSITY OF NEW HAVEN,,2012-07-18T10:08:07.627000-04:00,2012
2ed1e0d4-3a0d-47ab-9ce4-605aa097a4cc,HOLLAND & KNIGHT LLP,AMERICAN CHEMISTRY COUNCIL,,2012-07-18T10:23:49.003000-04:00,2012
3217f294-8d2d-411b-ad54-1c67c38fcc13,"ALPINE GROUP PARTNERS, LLC.",EATON CORPORATION,,2012-07-18T10:32:13.940000-04:00,2012
29e98518-f83a-43e6-9d95-bbf0e49bfd59,HOLLAND & KNIGHT LLP,THE DOW CHEMICAL COMPANY,,2012-07-18T10:28:59.150000-04:00,2012
f87a829a-e4c6-4ebd-90c1-e352a306448e,"GREENPEACE, INC.","GREENPEACE, INC",9451.45,2012-07-18T10:59:29.230000-04:00,2012
1a45ff7f-8a72-4a21-b8be-c49dbe3bfa0a,APCO WORLDWIDE LLC,DOW CORNING CORPORATION,,2012-07-18T11:37:47.017000-04:00,2012
59b38f93-f98f-47e5-acb6-05f665c6be02,"CASSIDY & ASSOCIATES, INC.","BP WIND ENERGY NORTH AMERICA, INC.",,2012-07-18T12:16:00.677000-04:00,2012
7a217aea-717a-4384-9ef1-dcbf346c04bd,PRIME POLICY GROUP,ENERGY SYSTEMS GROUP,,2012-07-18T13:05:29.923000-04:00,2012
67292e6f-089c-4f31-9c03-049e46832e4b,STRATEGIES 360,VOITH HYDRO,,2012-07-18T13:13:59.720000-04:00,2012
30ac006e-2665-4866-ad78-a3c4c93f49f4,"CAPITOL CITY GROUP, LTD.",AMERESCO,,2012-07-18T14:38:30.450000-04:00,2012
4b136fcf-4722-4105-9272-c0fb03514bf9,UNIVERSITY OF ROCHESTER,UNIVERSITY OF ROCHESTER,60000.00,2012-07-18T14:40:43.260000-04:00,2012
ac66e7d6-4c6f-48b7-83e9-b1d75573b1d7,ALCALDE & FAY,"CITY OF DANIA BEACH, FL",,2012-07-18T15:11:14.217000-04:00,2012
744d4d8f-4b82-4c01-bcab-ccd5cdf462dc,ALCALDE & FAY,"CITY OF SOUTH DAYTONA, FL",,2012-07-18T15:12:19.480000-04:00,2012
5712a148-f08a-4139-927d-9286153d2d14,"CAPITOL CITY GROUP, LTD.",CAPE WIND ASSOCIATES LLC,,2012-07-18T15:29:34.603000-04:00,2012
3d4b17b1-9b43-449f-bc3c-1e5597e7fd72,"EXELON BUSINESS SERVICES, LLC",EXELON BUSINESS SERVICES LLC,2448991.00,2012-07-18T15:33:50.657000-04:00,2012
b430cf05-ec37-4956-90f8-157791396188,"F/S CAPITOL CONSULTING, LLC",COVANTA ENERGY,,2012-07-18T15:42:27.563000-04:00,2012
e88c5cf5-31ab-45c3-9a08-239ae38c7e55,SOLAR ENERGY INDUSTRIES ASSOCIATION,SOLAR ENERGY INDUSTRIES ASSOCIATION,380000.00,2012-07-18T16:25:17.810000-04:00,2012
f21ee564-44b3-4435-a3af-af6b19c3afe1,SIEMENS CORPORATION,SIEMENS CORPORATION,1417891.00,2012-07-18T16:31:45.047000-04:00,2012
10f598df-481d-4dae-b419-61ecfb8d339a,"WILLIAMS AND JENSEN, PLLC",RIDGEWOOD PARTNERS,,2012-07-18T16:42:22.993000-04:00,2012
00593ede-6ed0-489f-905a-6b5abe8638c8,"WILLIAMS AND JENSEN, PLLC",OGE ENERGY CORP,,2012-07-18T16:55:21.173000-04:00,2012
23037a32-da0a-4862-a5e7-75f090073e2c,"PEPCO HOLDINGS, INC.",PEPCO HOLDINGS INC,250000.00,2012-07-18T17:05:45.967000-04:00,2012
85c1f4c0-8ec0-4bcb-b94d-13f935eefa11,JOHN T. O'ROURKE,"AMERESCO, INC.",,2012-07-18T17:08:54.193000-04:00,2012
64437824-c15b-4d03-8b14-9518bc85db49,"THE FERGUSON GROUP, LLC",WYANDOTTE-MI MUNICIPAL SERVICES,,2012-07-18T17:28:49.953000-04:00,2012
6191d949-9da7-438e-8a83-6c2a55a21b42,BLANK ROME GOVERNMENT RELATIONS,REPUBLIC SERVICES,,2012-07-18T18:40:18.720000-04:00,2012
