,0,1,2,3,4
a2d8e1d2-3cd4-4a2d-93bd-3b76d5e913bf,SC PARTNERS LLC,"FIRST SOLAR, INC.",,2012-01-18T15:14:49-05:00,2011
b626e71c-3f20-442c-bb9f-33ed44a11429,SC PARTNERS LLC,"K ROAD POWER MANAGEMENT, LLC",,2012-01-18T15:17:55-05:00,2011
646972ae-74f5-461a-8e1c-c9e1d5d0f45d,"CAPITALEDGE STRATEGIES, LLC",CITY OF HENDERSON,,2012-01-18T18:41:08-05:00,2011
b275e550-2090-4dff-9711-eb898f1f5b29,SOLAR ENERGY INDUSTRIES ASSOCIATION,SOLAR ENERGY INDUSTRIES ASSOCIATION,740321.00,2012-01-19T10:33:09-05:00,2011
45d65cb5-3f68-4c19-ae8d-5fd3d9199ae4,"CAPITOL CITY GROUP, LTD.",AMERESCO,,2012-01-19T10:39:33-05:00,2011
bcb2b5eb-4dba-4cc0-a4ad-f464c6e074b1,ALCALDE & FAY,"CITY OF GOODYEAR, AZ",,2012-01-19T10:41:43-05:00,2011
04033926-7fdc-4c8c-b2f3-a16d60c3de0b,"THE FERGUSON GROUP, LLC","FORSYTH COUNTY, NORTH CAROLINA",,2012-01-19T10:53:25-05:00,2011
77ccfb3e-2617-4ec0-96ee-9821d3b2457e,ERNST & YOUNG LLP (WASHINGTON COUNCIL ERNST & YOUNG),SOLAR ENERGY INDUSTRIES ASSOCIATION,,2012-01-19T13:28:56-05:00,2011
03f51770-1076-47dd-ade4-879887ce3339,THE PENNSYLVANIA AVENUE GROUP,UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL FOUNDATION,,2012-01-19T16:06:03-05:00,2011
8cbf9fc4-0fdc-4c04-affd-bbd4cb0ce154,"ALPINE GROUP PARTNERS, LLC.",NRG ENERGY INC,,2012-01-19T16:02:39-05:00,2011
4ce46f13-51d0-4de5-8b1c-b731d36a24e1,"ML STRATEGIES, LLC",BABCOCK & WILCOX COMPANY,,2012-01-19T16:13:52-05:00,2011
e58a0fe5-977a-433b-9d43-875cabaa7f46,THE WASHINGTON TAX & PUBLIC POLICY GROUP (FORMERLY THE WASHINGTON TAX GROUP),NEXTERA ENERGY CAPITAL HOLDINGS INC. (FORMERLY NEXTERA ENERGY INC.),,2012-01-19T16:49:04-05:00,2011
aa4afc76-6208-4a5e-b81c-a80b9b590f53,"K&L GATES, LLP",INFINIA CORPORATION,,2012-01-19T16:43:42-05:00,2011
06d2a77e-150a-4559-b2cf-451e9e0ea7d3,WHEAT GOVERNMENT RELATIONS,SUNTECH AMERICA,,2012-01-19T16:53:41-05:00,2011
e11dc4e7-9934-4fb8-99ee-10c23b45b11e,THE NATURE CONSERVANCY,NATURE CONSERVANCY,440000.00,2012-01-19T17:37:03-05:00,2011
cc7c88f5-dfad-4a8e-b0e7-b5b03d293b05,AKIN GUMP STRAUSS HAUER & FELD,"PEGASUS CAPITAL ADVISORS, L.P.",,2012-01-19T19:16:47.267000-05:00,2011
a8ead5f3-819f-4d6d-aafc-f36d05f20011,THE WESSEL GROUP INCORPORATED,UNITED STEELWORKERS,,2012-01-19T19:41:59.577000-05:00,2011
17a77185-2b21-42f4-8909-06fb0a9d0544,ARKEMA INC.,ARKEMA INC,270000.00,2012-01-20T07:52:28.670000-05:00,2011
772f136d-ce8a-45f2-8b27-202c8c74860f,"THE DOW CHEMICAL COMPANY, DBA DOW",DOW CHEMICAL COMPANY DBA DOW,1370000.00,2012-01-20T08:56:26.763000-05:00,2011
63f85b6a-cdda-4b87-8f05-a139d134cb0e,"K&L GATES, LLP","AGC AMERICA, INC. F/K/A KNOWN AS AGC FLAT GLASS NORTH AMRICA",,2012-01-20T09:38:37.437000-05:00,2011
06d80ca3-51ce-4697-9b7d-50470d82ad8a,ARKEMA INC.,ARKEMA INC,270000.00,2012-01-20T09:45:04.733000-05:00,2011
a3f123fd-cb29-40d1-86d0-e4d775b3a342,CAPITOL COUNSEL LLC,XCEL ENERGY,,2012-01-20T10:40:51.793000-05:00,2011
ecbce503-691b-4c29-b71a-79a56f0875ad,"WILLIAMS AND JENSEN, PLLC","TURNER ENTERPRISES, INC.",,2012-01-20T10:43:06.747000-05:00,2011
7dd91dfe-416a-4bd1-8c49-395a5ca058f3,THE ACCORD GROUP,RESEARCH CORPORATION FOR SCIENCE ADVANCEMENT,,2012-01-20T10:57:56.700000-05:00,2011
e78f3c05-496b-4d58-b3ed-09627c86daef,THE WILDERNESS SOCIETY,THE WILDERNESS SOCIETY,39000.00,2012-01-20T11:18:26.637000-05:00,2011
25656d47-360c-447f-a4a1-8ccb7bf43f8e,UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,70000.00,2012-01-20T11:46:34.153000-05:00,2011
7810c447-fb9c-49d1-b787-beae755afba4,"HECHT LATHAM SPENCER & ASSOCIATES, INC., FORMERLY KNOWN AS HECHT SPENCER & ASSOC",3M COMPANY,,2012-01-20T12:02:06.450000-05:00,2011
fd1c910f-c7bf-4363-94b4-40da989cf542,"ML STRATEGIES, LLC",APCO WORLDWIDE (DOW CORNING),,2012-01-20T12:17:10.043000-05:00,2011
4b4479c9-e302-43c2-abd4-59d9d9d9dc08,"KANNER & ASSOCIATES, LLC",NORTHERN CALIFORNIA POWER AGENCY,,2012-01-20T12:45:28.197000-05:00,2011
ee2b7174-da64-4214-a7b1-2909a74abb62,"APPLIED MATERIALS, INC","APPLIED MATERIALS, INC",250000.00,2012-01-20T13:00:31.610000-05:00,2011
eabd0226-492d-448f-90c8-c9f446af8e53,"O'NEILL, ATHY & CASEY, P.C.",ABENGOA SOLAR INC.,,2012-01-20T13:16:40.257000-05:00,2011
da1d0dc0-10f1-4007-ab28-02ed57e142fc,3M COMPANY,3M COMPANY,1210000.00,2012-01-20T13:45:22.133000-05:00,2011
df96f415-2bb2-4352-a95a-5e1ab831599a,THE UNIVERSITY OF NORTH CAROLINA SYSTEM,THE UNIVERSITY OF NORTH CAROLINA SYSTEM,90000.00,2012-01-20T14:22:44.820000-05:00,2011
922e0cc0-1243-4bbb-9c48-8c0c70037814,NORTH CAROLINA STATE UNIVERSITY,NORTH CAROLINA STATE UNIVERSITY,30000.00,2012-01-20T14:28:32.850000-05:00,2011
6cc9efc1-02d9-4c3d-b94a-85619df47b9e,DOW LOHNES GOVERNMENT STRATEGIES LLC,TENASKA INC,,2012-01-20T15:15:12.897000-05:00,2011
9294f899-3e94-4a6a-bd6a-fe37e4a1421b,PANASONIC CORPORATION OF NORTH AMERICA (PNA),PANASONIC CORPORATION OF NORTH AMERICA (PNA),150000.00,2012-01-20T15:19:55.833000-05:00,2011
239680f4-0e0a-49a1-ba31-56efe91cc315,SOLAR ENERGY INDUSTRIES ASSOCIATION,SOLAR ENERGY INDUSTRIES ASSOCIATION,740321.00,2012-01-20T15:20:02.583000-05:00,2011
dc2c1426-4ade-4fdf-b9be-2ce9b1058588,MCAPITOL MANAGEMENT,ROBERT BOSCH LLC,,2012-01-20T16:16:35.020000-05:00,2011
2116db4f-9bba-42ab-8971-aafbf65c3c01,INTERNATIONAL HEALTH RACQUET & SPORTSCLUB ASSOCIATION,INTERNATIONAL HEALTH RACQUET & SPORTSCLUB ASSOCIATION,40000.00,2012-01-20T16:47:09.677000-05:00,2011
2467a309-f1ca-4149-857b-ea2e4948550f,SIERRA CLUB,SIERRA CLUB,180000.00,2012-01-20T17:16:48.520000-05:00,2011
a674ae10-3490-4ef9-b2ed-351a07adefb5,GENERAL ELECTRIC COMPANY (INCLUDING SUBSIDIARIES),GENERAL ELECTRIC COMPANY (INCLUDING SUBSIDIARIES),5330000.00,2012-01-20T17:21:28.613000-05:00,2011
80aef694-fadb-4683-930c-83b69299e265,MR. RICHARD GOODSTEIN,"AIR PRODUCTS AND CHEMICALS, INC.",,2012-01-20T17:19:09.097000-05:00,2011
a0b1dc33-0dfc-4a01-8e17-097947dc7c65,"THOMAS WALTERS & ASSOCIATES, INC.",SWEETWATER AUTHORITY,,2012-01-20T18:32:21.987000-05:00,2011
50950ed5-05d1-4e8c-822f-a3745b0dd3a3,FBB FEDERAL RELATIONS,ORION ENERGY SYSTEMS,,2012-01-24T14:16:11.730000-05:00,2011
d5aa2619-d7f6-47e0-a775-1afb76a2d704,RUSS REID COMPANY,SALT LAKE COUNTY,,2012-01-24T16:38:06.927000-05:00,2011
69b2ab7b-fc9b-4644-af7f-cf749adaf694,"AVANGRID, INC.",AVANGRID INC,116000.00,2012-01-29T17:35:48.777000-05:00,2011
6ba8f862-f1c1-41e5-9aa4-135ce557ecbe,UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,130000.00,2012-01-30T10:35:08.533000-05:00,2011
01fd8cf0-d0ed-4466-b0af-71f85d7e5344,"WATER STRATEGIES, LLC",DESERT WATER AGENCY,,2012-02-09T07:09:11.280000-05:00,2011
aeb093d0-ccc8-4a8e-863d-11a5d4afd4bc,"STRATEGIC PARTNERS, INC.",THE LIVINGSTON GROUP (ON BEHALF OF INTERCULTURE/SOITEC),,2012-04-02T13:42:03.010000-04:00,2012
dc4eec6e-03c0-4d7b-9352-ec538e1f182b,"MEHLMAN CASTAGNETTI ROSEN & THOMAS, INC.","APPLIED MATERIALS, INC.",,2012-04-12T09:59:31.813000-04:00,2012
9b66a95b-dfa7-4975-821b-7ac5f50e2fce,THE WILDERNESS SOCIETY,THE WILDERNESS SOCIETY,48000.00,2012-04-17T12:14:44.357000-04:00,2011
5cd6867d-c672-4d74-b2e8-19a9aedc3447,"ALPINE GROUP PARTNERS, LLC.",NRG ENERGY INC,,2012-04-17T15:00:47.650000-04:00,2012
dc110592-44e6-47d5-a9b2-e43d32efbf68,OGILVY GOVERNMENT RELATIONS,TDI-USA HOLDINGS CORP,,2012-04-18T10:12:25.203000-04:00,2012
d498e413-fb45-42fa-8333-cfa1862590e7,"ML STRATEGIES, LLC",APCO WORLDWIDE (DOW CORNING),,2012-04-18T12:20:07.860000-04:00,2012
1e877d37-28d6-4325-b227-4033b7116a2a,"MERCURY PUBLIC AFFAIRS, LLC","BREWER SCIENCE, INC.",,2012-04-18T14:15:51.853000-04:00,2012
835a11d7-c3f8-4eb5-858b-731b6e4e1f92,"APPLIED MATERIALS, INC","APPLIED MATERIALS, INC",400000.00,2012-04-18T14:19:03.823000-04:00,2012
af03161d-b3af-4c2f-9cde-04e8f480c0b5,SIERRA CLUB,SIERRA CLUB,100000.00,2012-04-18T19:53:37.413000-04:00,2012
ef187adf-2dbd-4b22-834a-1ffe0a5f0176,DAVIS & HARMAN LLP,SUNRUN INC,,2012-04-19T10:35:17.910000-04:00,2012
239fd952-e4b9-42b4-9eb0-3260b44e4b93,"HECHT LATHAM SPENCER & ASSOCIATES, INC., FORMERLY KNOWN AS HECHT SPENCER & ASSOC",3M COMPANY,,2012-04-19T11:43:49.400000-04:00,2012
fab0a2cc-5de5-4731-ad29-58e214d19f20,ARKEMA INC.,ARKEMA INC,220000.00,2012-04-19T12:47:09.387000-04:00,2012
2b3a93d1-ae6f-439f-af62-d5520ff90ec4,"O'NEILL, ATHY & CASEY, P.C.",ABENGOA SOLAR INC.,,2012-04-19T15:07:40.153000-04:00,2012
9a9b9c66-e304-4682-9988-34aa2806d41a,ALCALDE & FAY,"CITY OF GOODYEAR, AZ",,2012-04-19T15:09:49.047000-04:00,2012
c95f1793-1a39-4c11-afb4-76c0aa9fbc00,"K&L GATES, LLP","AGC AMERICA, INC. F/K/A KNOWN AS AGC FLAT GLASS NORTH AMRICA",,2012-04-19T15:15:10.720000-04:00,2012
9a3e3e6f-8b9b-43e5-b0e0-c81b633fd9a4,"CAPITALEDGE STRATEGIES, LLC",CITY OF HENDERSON,,2012-04-19T17:17:11.357000-04:00,2012
72b7b3a5-4c57-4155-a4c2-adddb7bef816,CAPITOL HILL CONSULTING GROUP,SOLARWORLD,,2012-04-19T18:09:19.937000-04:00,2012
109334bf-b77c-4b23-b714-5e64e5b3d58d,THE NATURE CONSERVANCY,NATURE CONSERVANCY,320000.00,2012-04-19T18:33:08.760000-04:00,2012
2b1182f1-4db9-4512-96f5-d52b33aa72b8,"THE DOW CHEMICAL COMPANY, DBA DOW",DOW CHEMICAL COMPANY DBA DOW,2965000.00,2012-04-20T08:06:26.440000-04:00,2012
db51515e-7bf9-4912-960c-dd60d97e02cb,SEMI (FKA SEMICONDUCTOR EQUIPMENT AND MATERIALS INTERNATIONAL),SEMI (FKA SEMICONDUCTOR EQUIPMENT AND MATERIALS INTERNATIONAL),100000.00,2012-04-20T09:35:46.863000-04:00,2012
19330379-093d-4218-9186-1cc8f4dc75df,"FRAMATOME, INC. (FORMELY KNOWN AS AREVA, INC.)","FRAMATOME, INC. (FORMELY KNOWN AS AREVA, INC.)",160000.00,2012-04-20T10:48:51.997000-04:00,2012
4d3f59e5-8656-4551-bd79-55808621c1ff,THE ACCORD GROUP,RESEARCH CORPORATION FOR SCIENCE ADVANCEMENT,,2012-04-20T11:32:17.543000-04:00,2012
c73b5d15-784e-46fe-aeeb-3f3f73462b57,SOLAR ENERGY INDUSTRIES ASSOCIATION,SOLAR ENERGY INDUSTRIES ASSOCIATION,244000.00,2012-04-20T11:44:03.970000-04:00,2012
c37ed82b-d640-4368-a80e-ae8dfa4abd0c,"PPG INDUSTRIES, INC","PPG INDUSTRIES, INC",232652.79,2012-04-20T11:55:28.663000-04:00,2012
1c8a4b46-b458-4f71-b29f-93141079162c,"K&L GATES, LLP",INFINIA CORPORATION,,2012-04-20T12:40:33.883000-04:00,2012
e281723f-9e44-4e74-b291-523a00ea68e2,"KANNER & ASSOCIATES, LLC",NORTHERN CALIFORNIA POWER AGENCY,,2012-04-20T12:58:09.060000-04:00,2012
0aaf9b0b-083e-4b03-ad3b-ec472d93dad9,"WILLIAMS AND JENSEN, PLLC","TURNER ENTERPRISES, INC.",,2012-04-20T12:58:08.043000-04:00,2012
4d4cdf9b-f10e-4f13-8e1f-de9a6c4ad93d,CAPITOL COUNSEL LLC,XCEL ENERGY,,2012-04-20T14:02:46.270000-04:00,2012
20c83115-5287-4ee8-8e49-efdead64038c,AKIN GUMP STRAUSS HAUER & FELD,"PEGASUS CAPITAL ADVISORS, L.P.",,2012-04-20T14:13:11.540000-04:00,2012
ae309961-82ed-4900-b720-fddabbb99301,WHEAT GOVERNMENT RELATIONS,SUNTECH AMERICA,,2012-04-20T14:26:21.590000-04:00,2012
559515b0-6a8c-4292-b93e-f1110126b5eb,SC PARTNERS LLC,SOLAR ENERGY INDUSTRIES ASSOCIATION,,2012-04-20T14:39:49.877000-04:00,2012
959dc9b3-378a-4e2d-99ec-7a26e46068f3,SC PARTNERS LLC,"FIRST SOLAR, INC.",,2012-04-20T14:44:30.067000-04:00,2012
3c6c2588-3688-45a3-91d4-c1da5d95d61b,SC PARTNERS LLC,"K ROAD POWER MANAGEMENT, LLC",,2012-04-20T14:49:34.973000-04:00,2012
c01a1867-376e-434b-a29a-88bbf5e6e71a,ABENGOA SOLAR LLC,ABENGOA SOLAR LLC,70000.00,2012-04-20T15:03:04.690000-04:00,2012
f9eed1d6-88a5-479c-ac90-f5e820f86500,UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,100000.00,2012-04-20T15:16:05.007000-04:00,2012
677ea318-be1b-4dc2-a6ef-acb0c5a4fee0,3M COMPANY,3M COMPANY,1020000.00,2012-04-20T15:17:34.147000-04:00,2012
ca2eee18-3abd-422f-9d64-12e3e8ea1442,MR. RICHARD GOODSTEIN,"AIR PRODUCTS AND CHEMICALS, INC.",,2012-04-20T15:43:41.170000-04:00,2012
0337ea30-35c2-46dd-9146-78f06d5400b7,GENERAL ELECTRIC COMPANY (INCLUDING SUBSIDIARIES),GENERAL ELECTRIC COMPANY (INCLUDING SUBSIDIARIES),5470000.00,2012-04-20T16:03:07.587000-04:00,2012
9ab60f57-0bb9-4907-896c-cb4b5a7eec05,FBB FEDERAL RELATIONS,ORION ENERGY SYSTEMS,,2012-04-20T16:08:34.713000-04:00,2012
93f4368e-10e6-4485-967c-5959a51d1503,PANASONIC CORPORATION OF NORTH AMERICA (PNA),PANASONIC CORPORATION OF NORTH AMERICA (PNA),90000.00,2012-04-20T16:15:36.323000-04:00,2012
e6b0c0b9-fb8f-423c-82d4-47d94a5d84b6,NORTH CAROLINA STATE UNIVERSITY,NORTH CAROLINA STATE UNIVERSITY,40000.00,2012-04-20T16:51:01.040000-04:00,2012
b29a8a59-a21a-45f4-95df-8ec1acdab559,DOW LOHNES GOVERNMENT STRATEGIES LLC,TENASKA INC,,2012-04-20T17:26:38.067000-04:00,2012
dfbe7714-9a64-4070-91b9-b36dae3a02c7,THE WESSEL GROUP INCORPORATED,UNITED STEELWORKERS,,2012-04-20T19:19:29.373000-04:00,2012
3f035c13-4244-41d7-b292-ff7effb5a60f,"PODESTA GROUP, INC.",SOLARRESERVE,,2012-04-20T21:26:25.483000-04:00,2012
4554573a-36ea-4f92-b44b-20c3f476075d,"AVANGRID, INC.",AVANGRID INC,112000.00,2012-04-21T07:13:21.517000-04:00,2012
82beb115-dca8-44ab-b40e-d40db291afdf,"PARK STRATEGIES, LLC","NRG ENERGY, INC.",,2012-04-24T13:14:45.397000-04:00,2012
91f13e03-2e52-484c-b9e1-98fe6b2e6f58,ROBERT BOSCH LLC,ROBERT BOSCH LLC,180000.00,2012-04-27T16:42:05.153000-04:00,2012
bdad2991-1f65-4c47-8ab1-a774a1f90ea8,INTERNATIONAL BUSINESS MACHINES CORPORATION (IBM),INTERNATIONAL BUSINESS MACHINES CORPORATION (IBM),1120000.00,2012-05-14T12:49:20.850000-04:00,2009
c81264ef-9595-4a0a-8398-57a6319b64fd,NATIONAL FIRE PROTECTION ASSOCIATION,NATIONAL FIRE PROTECTION ASSOCIATION,,2012-05-15T10:30:50.957000-04:00,2012
233115ef-fbb2-4658-877d-ebafa3881dcc,THE NATURE CONSERVANCY,NATURE CONSERVANCY,460000.00,2012-07-05T16:17:39.017000-04:00,2012
696ead86-feeb-4610-ad64-1086718303ff,"STRATEGIC PARTNERS, INC.",THE LIVINGSTON GROUP (ON BEHALF OF INTERCULTURE/SOITEC),,2012-07-09T11:09:39.010000-04:00,2012
d8024919-b656-4aac-9b31-c49847406e74,NATIONAL FIRE PROTECTION ASSOCIATION,NATIONAL FIRE PROTECTION ASSOCIATION,,2012-07-12T15:54:54.303000-04:00,2011
12e76d12-7349-4542-bb73-63201a854aff,FBB FEDERAL RELATIONS,ORION ENERGY SYSTEMS,,2012-07-13T14:14:13.957000-04:00,2012
a56074ad-0447-4798-82fc-8636fffd9c1e,"MEHLMAN CASTAGNETTI ROSEN & THOMAS, INC.","APPLIED MATERIALS, INC.",,2012-07-16T14:08:25-04:00,2012
48d95722-4640-419b-aad4-dc22118be408,"EMMER CONSULTING, INC. (FORMERLY KNOWN AS EMMER CONSULTING, P.C.)","LENNAR CORPORATION (FORMERLY STRATEGIC HOLDINGS, INC.)",,2012-07-16T15:39:49.370000-04:00,2012
3d1eae19-992d-45fb-9aa5-d53b414d58d4,CAPITOL HILL CONSULTING GROUP,SOLARWORLD,,2012-07-17T13:13:01.420000-04:00,2012
8c2ad36d-c6d1-494d-8b18-07a9f25929b3,"HECHT LATHAM SPENCER & ASSOCIATES, INC., FORMERLY KNOWN AS HECHT SPENCER & ASSOC",3M COMPANY,,2012-07-17T17:37:57.633000-04:00,2012
4f7fef6f-3857-4eba-8bd7-3a78fa3e78ba,"ML STRATEGIES, LLC",APCO WORLDWIDE (DOW CORNING),,2012-07-18T09:28:35.890000-04:00,2012
5929e6e3-9854-4125-a19a-b270b9062a08,SOLAR ENERGY INDUSTRIES ASSOCIATION,SOLAR ENERGY INDUSTRIES ASSOCIATION,380224.42,2012-07-18T10:12:24.997000-04:00,2012
8308292c-4402-46f2-a763-d9e40b4744c1,"MERCURY PUBLIC AFFAIRS, LLC","BREWER SCIENCE, INC.",,2012-07-18T11:42:00.007000-04:00,2012
cf79a1ee-7a83-44cd-8721-abeda90f415a,"CAPITALEDGE STRATEGIES, LLC",CITY OF HENDERSON,,2012-07-18T12:19:07.170000-04:00,2012
7421e05f-dafb-4d7c-b246-586b69f0e1a0,"WILLIAMS AND JENSEN, PLLC","TURNER ENTERPRISES, INC.",,2012-07-18T14:25:48.930000-04:00,2012
4dd845c9-1524-4d42-a6e1-9fd504eba1bf,ALCALDE & FAY,"CITY OF GOODYEAR, AZ",,2012-07-18T15:34:59.203000-04:00,2012
e88c5cf5-31ab-45c3-9a08-239ae38c7e55,SOLAR ENERGY INDUSTRIES ASSOCIATION,SOLAR ENERGY INDUSTRIES ASSOCIATION,380000.00,2012-07-18T16:25:17.810000-04:00,2012
3e37822b-8f8b-4a18-bb92-94a15826ebe0,"ALPINE GROUP PARTNERS, LLC.",NRG ENERGY INC,,2012-07-19T10:23:05.047000-04:00,2012
16603c82-446d-410b-8f59-dfc959a84a25,"O'NEILL, ATHY & CASEY, P.C.",ABENGOA SOLAR INC.,,2012-07-19T11:26:42.263000-04:00,2012
0b5559a6-e658-47b6-8ed7-f6a5b5767e1e,ARKEMA INC.,ARKEMA INC,130000.00,2012-07-19T12:26:30.417000-04:00,2012
32a413e1-4f25-42d6-bbf3-38fe589f65ba,THE WILDERNESS SOCIETY,THE WILDERNESS SOCIETY,74000.00,2012-07-19T14:20:37.523000-04:00,2012
ecf35747-cb74-4858-aafe-2f478f86af13,"CARDENAS PARTNERS, LLC",STRATEGIC HOLDINGS LLC,,2012-07-19T14:23:48.877000-04:00,2012
58326220-aeae-49df-bedd-5ad00785e2d0,MR. RICHARD GOODSTEIN,"AIR PRODUCTS AND CHEMICALS, INC.",,2012-07-19T15:03:13.597000-04:00,2012
dd9148e1-de3b-484e-829e-991329de9e4f,"KANNER & ASSOCIATES, LLC",NORTHERN CALIFORNIA POWER AGENCY,,2012-07-19T15:32:24.040000-04:00,2012
d6225f85-299d-41c5-989c-e0f8b56a2b48,DOW LOHNES GOVERNMENT STRATEGIES LLC,TENASKA INC,,2012-07-19T15:54:24.263000-04:00,2012
e9fdb89f-00f1-442d-9379-c087f82af63e,ROBERT BOSCH LLC,ROBERT BOSCH LLC,200000.00,2012-07-19T17:28:41.583000-04:00,2012
80ceab78-80f2-4d68-b138-5d8bee3ede68,DAVIS & HARMAN LLP,SUNRUN INC,,2012-07-19T17:32:55.043000-04:00,2012
17f205f5-2c12-4864-8f5f-dee472699e0c,CARNEGIE MELLON UNIVERSITY,CARNEGIE MELLON UNIVERSITY,85000.00,2012-07-19T21:59:47.157000-04:00,2012
13dd3771-7084-46c1-aea5-9f0ef5de474e,"PPG INDUSTRIES, INC","PPG INDUSTRIES, INC",229865.11,2012-07-20T08:38:21.263000-04:00,2012
8f2bff75-e542-42b3-a97f-e5f0270c924b,DOW CORNING CORPORATION,DOW CORNING CORPORATION,200000.00,2012-07-20T09:54:26.897000-04:00,2012
91f163e1-c5c1-4304-ba5f-5b0caa8c1b83,SOLAR ENERGY INDUSTRIES ASSOCIATION,SOLAR ENERGY INDUSTRIES ASSOCIATION,420000.00,2012-07-20T10:42:31.270000-04:00,2012
63f42ea6-4279-4317-b0a1-87f9c8e53ca2,SEMI (FKA SEMICONDUCTOR EQUIPMENT AND MATERIALS INTERNATIONAL),SEMI (FKA SEMICONDUCTOR EQUIPMENT AND MATERIALS INTERNATIONAL),100000.00,2012-07-20T11:01:23.087000-04:00,2012
801aa349-75e5-4729-b53d-21f25c61958e,NORTH CAROLINA STATE UNIVERSITY,NORTH CAROLINA STATE UNIVERSITY,30000.00,2012-07-20T11:22:28.823000-04:00,2012
440427a0-5ef2-474e-9e69-f51a8f167cc1,THE WESSEL GROUP INCORPORATED,UNITED STEELWORKERS,,2012-07-20T11:26:54.490000-04:00,2012
096a4a71-2d0d-4697-a61f-e23b85f08f6c,"APPLIED MATERIALS, INC","APPLIED MATERIALS, INC",320000.00,2012-07-20T12:04:16.747000-04:00,2012
cff36f13-b0a1-4154-9adb-fbc24bb43944,THE ACCORD GROUP,RESEARCH CORPORATION FOR SCIENCE ADVANCEMENT,,2012-07-20T12:57:45.393000-04:00,2012
7ffd054c-c973-4d88-bc5c-d9d13048a6c0,"K&L GATES, LLP","AGC AMERICA, INC. F/K/A KNOWN AS AGC FLAT GLASS NORTH AMRICA",,2012-07-20T13:05:46.050000-04:00,2012
a0094723-563e-4e9d-9021-01fe797e36f3,OGILVY GOVERNMENT RELATIONS,TDI-USA HOLDINGS CORP,,2012-07-20T13:34:53.823000-04:00,2012
bcdab2fc-246c-46fe-a325-a68286bb95d0,"FRAMATOME, INC. (FORMELY KNOWN AS AREVA, INC.)","FRAMATOME, INC. (FORMELY KNOWN AS AREVA, INC.)",220000.00,2012-07-20T13:51:21.790000-04:00,2012
7eb81213-3fda-41eb-b97b-fbee73760f0f,SC PARTNERS LLC,"FIRST SOLAR, INC.",,2012-07-20T14:19:56.937000-04:00,2012
65efd07c-7144-473f-89cd-2539d2fb0a50,"ENVIRONMENT AMERICA, INC.",ENVIRONMENT AMERICA INC,62131.49,2012-07-20T14:49:29.613000-04:00,2012
fd83161e-7894-421c-8715-e57025ced9f1,UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,80000.00,2012-07-20T15:23:03.487000-04:00,2012
d8da429a-4f20-43b5-9ded-fff972cedbe1,ABENGOA SOLAR LLC,ABENGOA SOLAR LLC,70000.00,2012-07-20T16:00:19.257000-04:00,2012
23aa9973-e049-4b10-8fbd-448c7443a061,GENERAL ELECTRIC COMPANY (INCLUDING SUBSIDIARIES),GENERAL ELECTRIC COMPANY (INCLUDING SUBSIDIARIES),4860000.00,2012-07-20T16:09:32.397000-04:00,2012
c85eae38-bb35-4c4e-b934-6747d43be64d,SIERRA CLUB,SIERRA CLUB,100000.00,2012-07-20T16:21:24.043000-04:00,2012
7b185249-462c-48ed-84b0-8fda7386fa08,PANASONIC CORPORATION OF NORTH AMERICA (PNA),PANASONIC CORPORATION OF NORTH AMERICA (PNA),80000.00,2012-07-20T16:30:33.293000-04:00,2012
5cfd7323-28a1-4b2d-a696-fc1a4d3b1a0f,3M COMPANY,3M COMPANY,1760000.00,2012-07-20T16:46:07.310000-04:00,2012
59368328-1348-4ddb-998c-1794014e53dc,"K&L GATES, LLP",INFINIA CORPORATION,,2012-07-20T17:36:33.287000-04:00,2012
c157cdb2-b0eb-4ae2-b012-bbe83eb854a7,"PODESTA GROUP, INC.",SOLARRESERVE,,2012-07-20T19:16:19.923000-04:00,2012
a8c78217-a019-4273-91f0-e7f7d0a4028f,CAPITOL COUNSEL LLC,XCEL ENERGY,,2012-07-20T19:27:19.667000-04:00,2012
e049ac95-2333-43b0-968c-eed12035230d,"AVANGRID, INC.",AVANGRID INC,112000.00,2012-07-23T14:43:39.767000-04:00,2012
ae9b0137-5beb-4ba7-a599-7c60b9b86aa2,CT GROUP FKA CTF GLOBAL LLC,SCHOTT NORTH AMERICA,,2012-07-29T12:26:26.953000-04:00,2012
1da9e511-abb7-452b-84ed-f203f0f86d90,NATIONAL FIRE PROTECTION ASSOCIATION,NATIONAL FIRE PROTECTION ASSOCIATION,,2012-08-01T14:30:52.623000-04:00,2012
c22456b4-b58b-46cc-bd12-79f2e86dc494,THE WILDERNESS SOCIETY,THE WILDERNESS SOCIETY,53000.00,2012-08-02T16:11:20.203000-04:00,2012
9b7871a7-266f-4824-aef3-232197413e85,THE WILDERNESS SOCIETY,THE WILDERNESS SOCIETY,74000.00,2012-08-03T11:35:56.223000-04:00,2012
