,0,1,2,3,4
d5d7f0b9-5a3b-4d16-811c-f88f91f021c6,"CHAMBERS, CONLON & HARTWELL, LLC",KANSAS DEPARTMENT OF COMMERCE,,2011-01-20T17:48:58.643000-05:00,2010
f73e1a78-a9fd-4510-a3bf-a52a0c60d1e9,AMERICAN CLEAN POWER ASSOCIATION,AMERICAN CLEAN POWER ASSOCIATION,630000.00,2011-01-20T18:00:54.393000-05:00,2010
af01aec4-6ac2-44ce-a863-3b3b4ada5d92,DLA PIPER LLP (US),CAPE WIND ASSOCIATES LLC,,2011-01-20T18:39:43.567000-05:00,2010
166fc3b6-df08-4c8c-a152-ab9f62e59a8f,"OLDAKER GROUP, LLC","VAISALA, INC.",,2011-01-20T18:53:06.613000-05:00,2010
283b8cae-7a17-4f2a-9cdb-43d01e1683bf,"NEXTERA ENERGY, INC.",NEXTERA ENERGY INC,1140000.00,2011-01-20T19:57:12.907000-05:00,2010
66ff2409-530b-43c3-b19b-71965f3d45ea,CAPITOL COUNSEL LLC,XCEL ENERGY,,2011-01-21T13:48:37.240000-05:00,2010
79fce783-c463-4a2b-b7db-3e9468b5e81f,MS. BARBARA ROHDE,WHITE EARTH TRIBAL NATION,,2011-01-21T14:30:06.067000-05:00,2010
efcb21e2-5c12-442c-9f11-a44d0cae30d3,EDISON INTERNATIONAL,EDISON INTERNATIONAL,470000.00,2011-01-25T12:08:54.623000-05:00,2010
2f532440-2248-458b-a5b0-51fc21bdca32,"AMERICAN COMMUNICATIONS GROUP, INC.",AMERICAN WIND ENERGY ASSOCIATION,,2011-01-27T10:34:53.857000-05:00,2010
b051e68d-a7e9-4ab1-8696-afa226ab0be9,"AMERICAN COMMUNICATIONS GROUP, INC.",AMERICAN WIND ENERGY ASSOCIATION,,2011-01-27T10:52:57.740000-05:00,2010
22abc857-4e0f-4a01-8ea3-38a65eeeb9d5,"AMERICAN COMMUNICATIONS GROUP, INC.",AMERICAN WIND ENERGY ASSOCIATION,,2011-01-27T10:57:59.270000-05:00,2009
3cc57ac5-8d1c-47ea-bc55-bf8b8184e348,"AMERICAN COMMUNICATIONS GROUP, INC.",AMERICAN WIND ENERGY ASSOCIATION,,2011-01-27T11:03:03.317000-05:00,2009
e825e670-5bb4-4c0d-bdcf-359c2f0159fe,"AMERICAN COMMUNICATIONS GROUP, INC.",AMERICAN WIND ENERGY ASSOCIATION,,2011-01-27T11:08:08.067000-05:00,2010
12fd2ec5-d31c-4463-9504-4049af123607,"AMERICAN COMMUNICATIONS GROUP, INC.",AMERICAN WIND ENERGY ASSOCIATION,,2011-01-27T11:14:10.160000-05:00,2010
5a7e623a-58df-4275-8b04-b0095f76df43,"TIM YEHL, LLC",PSEG SERVICES CORPORATION,,2011-02-01T21:56:09.357000-05:00,2010
7c0f5e2b-c548-429f-a408-d7f19af898b6,SMITH & BROWN-YAZZIE LLP,UNITED SOUTH AND EASTERN TRIBES 711 STEWARDS FERRY PIKE NASHVILLE TN 37214,,2011-02-02T18:16:21.593000-05:00,2010
dd053d12-1390-4bd3-af7e-b032cc706e2a,STRATEGIC MARKETING INNOVATIONS,UNIVERSITY OF MAINE,,2011-04-08T12:05:06.407000-04:00,2011
752df34e-3c99-4b7e-95ad-fb2937cb7186,STRATEGIC MARKETING INNOVATIONS,UNIV OF DAYTON RESEARCH UNIVERSITY,,2011-04-08T17:41:27.747000-04:00,2011
4bd40863-2cc2-4d21-bce9-1b3a87862dd5,MARKLEY AND COMPANY,KOTZEBUE ELECTRIC ASSN,,2011-04-10T17:03:07.973000-04:00,2011
622d5d44-630c-4331-9f53-9055c22013bd,EQUINOR US OPERATIONS LLC,EQUINOR US OPERATIONS LLC,72500.00,2011-04-12T13:16:51.657000-04:00,2011
65cb2f3b-96f1-41fd-8c63-2171d2776f3f,"AMERICAN COMMUNICATIONS GROUP, INC.",AMERICAN WIND ENERGY ASSOCIATION,,2011-04-12T13:31:00.450000-04:00,2011
62397c3f-0144-49c9-8220-efae1a04498d,"GRISSO CONSULTING GROUP, LLC",AMERICAN WIND ENERGY ASSOCIATION,,2011-04-14T00:06:30.810000-04:00,2011
c129b39f-efd4-4b09-9a6e-3102fa712344,OGILVY GOVERNMENT RELATIONS,TDI-USA HOLDINGS CORP,,2011-04-14T13:25:48.247000-04:00,2011
2485c759-bd2a-4663-a6e3-a22c03e5a22f,GREYSTONE GROUP LLC,UNIVERSITY OF NORTH DAKOTA,,2011-04-14T19:15:02.537000-04:00,2011
a6fabf3c-14b4-4df6-8b82-3ff248534c7c,"OCEANA, INC.",OCEANA INC,42404.60,2011-04-15T15:37:42.423000-04:00,2011
4858cceb-d04d-4603-a9ee-b1bf6f768731,THE NATURE CONSERVANCY,NATURE CONSERVANCY,400000.00,2011-04-15T19:38:18.823000-04:00,2011
5935e976-a6ee-46af-bbf9-517c0e5a057d,THE UNIVERSITY OF NORTH CAROLINA SYSTEM,THE UNIVERSITY OF NORTH CAROLINA SYSTEM,123554.00,2011-04-18T14:34:34.560000-04:00,2011
6e8b38f5-d2cc-49e9-8e9d-f9f0bdb07bda,ALCALDE & FAY,CITY OF VIRGINIA BEACH,,2011-04-18T17:10:25.103000-04:00,2011
bd9cdf8b-cd61-4b51-9df0-5cee4896dd43,VAN SCOYOC ASSOCIATES,BOWLING GREEN STATE UNIVERSITY,,2011-04-19T06:55:47.963000-04:00,2011
d957a071-07ce-42ab-8f76-e0a6211bed8a,UNIVERSITY OF HOUSTON SYSTEM,UNIVERSITY OF HOUSTON SYSTEM,30000.00,2011-04-19T11:07:50.127000-04:00,2011
79e44438-593b-4231-96d5-b5e3d11ce8d3,THE WASHINGTON TAX & PUBLIC POLICY GROUP (FORMERLY THE WASHINGTON TAX GROUP),NEXTERA ENERGY CAPITAL HOLDINGS INC. (FORMERLY NEXTERA ENERGY INC.),,2011-04-19T12:29:45.573000-04:00,2011
275ce018-f592-499a-bcd7-48c4fe290fb5,"PUBLIC STRATEGIES WASHINGTON, INC.",RWE RENEWABLES AMERICAS LLC (FORMERLY KNOWN AS E ON NORTH AMERICA),,2011-04-19T12:45:09.527000-04:00,2011
35a81706-c1b9-446f-b8d8-6a3374972d9a,DYKEMA GOSSETT PLLC,WOLVERINE POWER COOPERATIVE,,2011-04-19T13:11:23.307000-04:00,2011
f8a28422-023c-4078-b083-13d2333f12cc,"CAPITOL CITY GROUP, LTD.",CAPE WIND ASSOCIATES LLC,,2011-04-19T14:02:20.837000-04:00,2011
386a8ac5-0bd1-44a1-bd64-0c97ec44f258,"KADESH & ASSOCIATES, LLC",OAK CREEK ENERGY SYSTEMS INC.,,2011-04-19T14:58:40.993000-04:00,2011
