,0,1,2,3,4
5eefa193-2ca8-44cf-9c8a-eb6f6739850e,NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),757000.00,2011-04-20T10:56:49-04:00,2011
da0b66f8-e75f-4c9f-8c0c-44af5fb32b8f,"XCEL ENERGY, INC",XCEL ENERGY INC,900000.00,2011-04-20T11:20:29.030000-04:00,2011
ba903fcb-b5dc-40be-8e11-3b064e473a11,PORTLAND GENERAL ELECTRIC,PORTLAND GENERAL ELECTRIC,210000.00,2011-04-20T11:28:34.487000-04:00,2011
f41afc8f-0ea9-4069-bfae-fd0fa8a47d02,CENTERPOINT ENERGY,CENTERPOINT ENERGY,15000.00,2011-04-20T11:46:58.007000-04:00,2011
f4e6a187-697d-4226-b40b-fbb8718a7886,THE ADVOCACY GROUP,SALT RIVER PROJECT,,2011-04-20T12:36:46.007000-04:00,2011
2336772a-901f-4859-9a69-071ee5b42b64,NATIONAL HYDROPOWER ASSOCIATION,NATIONAL HYDROPOWER ASSOCIATION,100000.00,2011-04-20T13:18:56.723000-04:00,2011
834bfdf5-9399-4f28-abea-b614ae2f68f6,"NEXTERA ENERGY, INC.",NEXTERA ENERGY INC,600000.00,2011-04-20T13:34:50.757000-04:00,2011
a515ca68-7056-4e83-aa07-d95d96ba5318,CMS ENERGY CORP,CMS ENERGY CORP,400000.00,2011-04-20T13:43:35.163000-04:00,2011
c1731fdc-31a6-4b9f-b00d-702a26c60d8f,"MARCUS G. FAUST, PC",NV ENERGY,,2011-04-20T14:04:33.490000-04:00,2011
f16e03f4-f4d1-4eaf-8686-6dbe76d8f6a4,ALSTOM TRANSPORTATION INC.,ALSTOM TRANSPORTATION INC,350000000.00,2011-04-20T14:39:02.490000-04:00,2011
88c2e7b4-b749-4482-b01c-b96e7c03ecf2,EDISON ELECTRIC INSTITUTE,EDISON ELECTRIC INSTITUTE,3700000.00,2011-04-20T14:58:48.737000-04:00,2011
28bf3f59-16a3-4a80-b694-aec0570c4273,PACIFIC GAS AND ELECTRIC COMPANY,PACIFIC GAS AND ELECTRIC COMPANY,840000.00,2011-04-20T15:04:57.317000-04:00,2011
711f05db-fa5f-4a01-bb2f-3043676f9fe9,EVERSOURCE ENERGY SERVICE COMPANY,EVERSOURCE ENERGY SERVICE COMPANY,410000.00,2011-04-20T15:11:01.863000-04:00,2011
29d89b05-df63-4bf2-a7de-005eac9586ac,AMERICAN RIVERS,AMERICAN RIVERS,30182.33,2011-04-20T15:22:08.207000-04:00,2011
5519a3ae-3f04-47da-9f92-a348d6d2f6df,BAYER CORPORATION (CONSOLIDATED REPORT),BAYER CORPORATION (CONSOLIDATED REPORT),1580000.00,2011-04-20T15:42:23.897000-04:00,2011
82268239-e746-47ea-991b-09341700c620,SOUTHERN COMPANY,SOUTHERN COMPANY,4000000.00,2011-04-20T16:01:40.567000-04:00,2011
0db17e55-0b1c-437c-ab04-9d79dc838a9e,ASSOCIATION OF CALIFORNIA WATER AGENCIES,ASSOCIATION OF CALIFORNIA WATER AGENCIES,105000.00,2011-04-20T16:11:22.003000-04:00,2011
09c9a855-2c7a-4bfb-b6de-ede33e1e85d2,ERNST & YOUNG LLP (WASHINGTON COUNCIL ERNST & YOUNG),NATIONAL HYDROPOWER ASSOCIATION,,2011-04-20T16:20:03.113000-04:00,2011
